"2018-08-16T20:02:33.493831","emg","0","1","-2","0","-1","-1","-1","-1","2018-08-16T20:02:33.493237"
"2018-08-16T20:02:33.494006","emg","0","-4","-12","-2","-1","-2","-1","-1","2018-08-16T20:02:33.493469"
"2018-08-16T20:02:33.501042","acc","983","-388","1572","gyro","-42","-8","2","quat","-10685","-2045","4231","-11498","2018-08-16T20:02:33.500566"
"2018-08-16T20:02:33.508360","emg","0","2","7","0","-1","-1","-1","0","2018-08-16T20:02:33.507934"
"2018-08-16T20:02:33.508488","emg","-2","0","1","1","-2","0","-1","-2","2018-08-16T20:02:33.508132"
"2018-08-16T20:02:33.516017","emg","-1","-1","2","0","-2","-1","1","0","2018-08-16T20:02:33.515488"
"2018-08-16T20:02:33.516224","emg","0","-1","-2","-1","-1","-1","-1","0","2018-08-16T20:02:33.515721"
"2018-08-16T20:02:33.524113","acc","987","-417","1605","gyro","-72","-13","36","quat","-10681","-2035","4244","-11499","2018-08-16T20:02:33.523739"
"2018-08-16T20:02:33.524638","emg","-1","-4","-10","-3","-2","1","-1","-1","2018-08-16T20:02:33.524365"
"2018-08-16T20:02:33.524757","emg","0","2","1","0","-1","-1","0","-1","2018-08-16T20:02:33.524490"
"2018-08-16T20:02:33.539806","emg","-1","-2","-1","-1","-1","0","-1","0","2018-08-16T20:02:33.539156"
"2018-08-16T20:02:33.540113","emg","-1","-1","-2","-3","-1","-1","-2","-3","2018-08-16T20:02:33.539423"
"2018-08-16T20:02:33.540792","acc","1030","-367","1598","gyro","-165","-56","47","quat","-10676","-2025","4273","-11494","2018-08-16T20:02:33.540355"
"2018-08-16T20:02:33.546359","emg","-1","0","2","-1","-1","1","-1","-2","2018-08-16T20:02:33.545693"
"2018-08-16T20:02:33.546603","emg","-1","-2","-3","0","-1","-3","-1","1","2018-08-16T20:02:33.545977"
"2018-08-16T20:02:33.554489","emg","1","-3","-1","0","-1","1","0","0","2018-08-16T20:02:33.553421"
"2018-08-16T20:02:33.554846","emg","-1","0","3","1","1","-1","-1","-1","2018-08-16T20:02:33.553946"
"2018-08-16T20:02:33.561922","acc","994","-208","1595","gyro","-329","-79","91","quat","-10673","-2006","4313","-11485","2018-08-16T20:02:33.561005"
"2018-08-16T20:02:33.569961","emg","0","-2","-1","0","3","0","-1","-1","2018-08-16T20:02:33.568911"
"2018-08-16T20:02:33.570395","emg","-1","-2","-5","-4","-6","-3","-1","-1","2018-08-16T20:02:33.569398"
"2018-08-16T20:02:33.577288","emg","-1","-4","-4","-6","-8","-3","0","0","2018-08-16T20:02:33.576123"
