"2018-08-16T19:59:21.387091","emg","1","-2","0","-1","-1","-1","-1","0","2018-08-16T19:59:21.385954"
"2018-08-16T19:59:21.387620","emg","0","-2","0","-1","0","-2","-1","-2","2018-08-16T19:59:21.386424"
"2018-08-16T19:59:21.388519","acc","1137","-424","1464","gyro","-6","1","-5","quat","-12204","-1522","5210","-9490","2018-08-16T19:59:21.387649"
"2018-08-16T19:59:21.393722","emg","0","-3","-1","-3","-1","-1","-1","-1","2018-08-16T19:59:21.392573"
"2018-08-16T19:59:21.394247","emg","-1","-1","1","-1","0","-1","0","-1","2018-08-16T19:59:21.392988"
"2018-08-16T19:59:21.400746","emg","-1","0","-1","-1","-1","-1","-1","-3","2018-08-16T19:59:21.399992"
"2018-08-16T19:59:21.400960","emg","0","-1","-1","-2","-1","-2","0","-1","2018-08-16T19:59:21.400357"
"2018-08-16T19:59:21.408362","acc","1139","-425","1470","gyro","-8","1","-7","quat","-12204","-1522","5211","-9489","2018-08-16T19:59:21.407510"
"2018-08-16T19:59:21.415484","emg","0","0","-2","0","-1","-1","-2","-2","2018-08-16T19:59:21.414815"
"2018-08-16T19:59:21.415690","emg","-2","0","-2","-1","0","0","1","-1","2018-08-16T19:59:21.415151"
"2018-08-16T19:59:21.423658","emg","-1","-3","-1","0","-1","-1","1","0","2018-08-16T19:59:21.423014"
"2018-08-16T19:59:21.423993","emg","-1","-3","-1","-1","0","-1","-1","0","2018-08-16T19:59:21.423300"
"2018-08-16T19:59:21.424780","acc","1130","-427","1472","gyro","-6","-2","-3","quat","-12204","-1523","5211","-9489","2018-08-16T19:59:21.424258"
"2018-08-16T19:59:21.430600","emg","0","-2","-1","-2","0","0","-1","-1","2018-08-16T19:59:21.429869"
"2018-08-16T19:59:21.430839","emg","-2","-1","-1","-1","-1","-2","-2","-2","2018-08-16T19:59:21.430198"
"2018-08-16T19:59:21.446574","emg","0","1","-1","-2","-2","-1","0","-2","2018-08-16T19:59:21.445656"
"2018-08-16T19:59:21.446995","emg","-3","-2","0","0","-1","1","0","0","2018-08-16T19:59:21.446105"
"2018-08-16T19:59:21.448122","acc","1131","-427","1480","gyro","-11","-2","-1","quat","-12204","-1524","5211","-9489","2018-08-16T19:59:21.447290"
"2018-08-16T19:59:21.453836","emg","2","-2","-1","0","-2","0","-1","-2","2018-08-16T19:59:21.452957"
"2018-08-16T19:59:21.454114","emg","0","-1","-2","0","-2","0","0","-1","2018-08-16T19:59:21.453394"
"2018-08-16T19:59:21.464185","emg","0","0","-2","-1","-2","0","-1","-1","2018-08-16T19:59:21.460920"
"2018-08-16T19:59:21.464676","emg","0","0","0","-1","-2","-3","2","0","2018-08-16T19:59:21.461449"
"2018-08-16T19:59:21.469440","acc","1145","-422","1473","gyro","-33","-10","6","quat","-12203","-1523","5218","-9487","2018-08-16T19:59:21.468152"
"2018-08-16T19:59:21.476216","emg","-3","-2","-2","0","-1","-1","1","0","2018-08-16T19:59:21.475256"
"2018-08-16T19:59:21.476524","emg","0","-1","-1","-1","-1","0","0","1","2018-08-16T19:59:21.475695"
"2018-08-16T19:59:21.484671","emg","-1","-1","2","0","-2","0","-1","-1","2018-08-16T19:59:21.483688"
"2018-08-16T19:59:21.485110","emg","0","-2","-4","-1","-1","-1","0","-1","2018-08-16T19:59:21.484185"
"2018-08-16T19:59:21.486066","acc","1128","-405","1485","gyro","-87","-14","5","quat","-12204","-1517","5228","-9481","2018-08-16T19:59:21.485501"
"2018-08-16T19:59:21.491124","emg","0","1","-1","-3","-1","-2","0","-1","2018-08-16T19:59:21.490191"
"2018-08-16T19:59:21.491429","emg","0","-3","-1","-1","-3","-3","0","-1","2018-08-16T19:59:21.490620"
"2018-08-16T19:59:21.506996","emg","-2","-2","-1","0","2","-1","1","1","2018-08-16T19:59:21.506117"
"2018-08-16T19:59:21.507434","emg","-2","-1","-1","-1","1","-1","-1","0","2018-08-16T19:59:21.506512"
"2018-08-16T19:59:21.508428","acc","1161","-426","1571","gyro","-231","-41","40","quat","-12203","-1491","5254","-9472","2018-08-16T19:59:21.507848"
"2018-08-16T19:59:21.513079","emg","-2","1","3","0","2","0","-1","1","2018-08-16T19:59:21.512410"
"2018-08-16T19:59:21.513351","emg","-2","-1","1","-1","-3","0","-2","-1","2018-08-16T19:59:21.512714"
"2018-08-16T19:59:21.521267","emg","0","0","-3","0","1","2","-2","-2","2018-08-16T19:59:21.520206"
"2018-08-16T19:59:21.521563","emg","-1","0","-2","-2","-1","-1","-2","-2","2018-08-16T19:59:21.520718"
"2018-08-16T19:59:21.537332","acc","1244","-258","1538","gyro","-509","-91","163","quat","-12194","-1444","5315","-9457","2018-08-16T19:59:21.536113"
"2018-08-16T19:59:21.538398","emg","-1","-2","-2","-4","-5","-2","0","-2","2018-08-16T19:59:21.537571"
"2018-08-16T19:59:21.538739","emg","1","1","3","-2","1","1","1","0","2018-08-16T19:59:21.537968"
"2018-08-16T19:59:21.543911","emg","-3","0","-1","1","2","1","0","-1","2018-08-16T19:59:21.542616"
"2018-08-16T19:59:21.544355","emg","-1","-1","0","3","1","1","1","-1","2018-08-16T19:59:21.543208"
