"2018-07-04T17:30:29.679411","emg","1","2","-1","-2","-1","-2","1","1","2018-07-04T17:30:29.678350"
"2018-07-04T17:30:29.679741","emg","-2","-5","0","6","0","-2","-2","-1","2018-07-04T17:30:29.678857"
"2018-07-04T17:30:29.686774","acc","1478","-1231","522","gyro","133","6","-51","quat","10815","-9581","-2954","-7140","2018-07-04T17:30:29.685797"
"2018-07-04T17:30:29.687779","emg","-1","-2","0","2","0","1","-2","1","2018-07-04T17:30:29.687042"
"2018-07-04T17:30:29.688086","emg","-2","-1","2","11","0","0","0","0","2018-07-04T17:30:29.687362"
"2018-07-04T17:30:29.700640","emg","0","0","-2","4","-1","-1","-2","-2","2018-07-04T17:30:29.699773"
"2018-07-04T17:30:29.701010","emg","-3","-2","-3","-12","-2","-2","0","-2","2018-07-04T17:30:29.700152"
"2018-07-04T17:30:29.709579","acc","1501","-1218","486","gyro","104","-18","-16","quat","10822","-9570","-2967","-7137","2018-07-04T17:30:29.708647"
"2018-07-04T17:30:29.710521","emg","0","2","3","20","0","-2","-2","-1","2018-07-04T17:30:29.709782"
"2018-07-04T17:30:29.710821","emg","-3","-1","-6","-1","-1","-2","-1","-1","2018-07-04T17:30:29.710153"
"2018-07-04T17:30:29.715573","emg","-3","-3","-3","-29","-5","-2","-2","-1","2018-07-04T17:30:29.714795"
"2018-07-04T17:30:29.715881","emg","0","-3","-1","-6","0","0","-2","-3","2018-07-04T17:30:29.715166"
"2018-07-04T17:30:29.731723","acc","1570","-1229","464","gyro","59","-27","-7","quat","10823","-9568","-2980","-7133","2018-07-04T17:30:29.730785"
"2018-07-04T17:30:29.732682","emg","1","1","-2","-26","-1","1","-1","-1","2018-07-04T17:30:29.731928"
"2018-07-04T17:30:29.732991","emg","2","0","-1","12","0","0","0","0","2018-07-04T17:30:29.732247"
"2018-07-04T17:30:29.738054","emg","-1","0","0","6","-1","0","-1","-1","2018-07-04T17:30:29.737235"
"2018-07-04T17:30:29.738368","emg","0","-1","-1","-4","-3","-4","-1","-2","2018-07-04T17:30:29.737613"
"2018-07-04T17:30:29.746395","acc","1604","-1268","497","gyro","64","-2","-21","quat","10825","-9561","-2990","-7134","2018-07-04T17:30:29.745627"
"2018-07-04T17:30:29.747400","emg","-2","0","0","12","3","-1","1","-1","2018-07-04T17:30:29.746676"
"2018-07-04T17:30:29.747709","emg","-2","1","0","-3","-1","-3","1","-1","2018-07-04T17:30:29.746974"
"2018-07-04T17:30:29.761272","emg","-2","-4","-2","-9","-7","-7","-4","-3","2018-07-04T17:30:29.760223"
"2018-07-04T17:30:29.761593","emg","-3","-2","2","1","1","-8","-6","-4","2018-07-04T17:30:29.760770"
"2018-07-04T17:30:29.769527","acc","1569","-1285","588","gyro","131","3","-12","quat","10841","-9542","-3000","-7133","2018-07-04T17:30:29.768546"
"2018-07-04T17:30:29.770477","emg","0","2","2","8","-4","-4","-2","1","2018-07-04T17:30:29.769742"
"2018-07-04T17:30:29.770838","emg","-1","-1","-1","5","12","-15","-5","0","2018-07-04T17:30:29.770053"
"2018-07-04T17:30:29.776191","emg","-2","0","-1","-12","-9","30","0","0","2018-07-04T17:30:29.775181"
"2018-07-04T17:30:29.776548","emg","1","2","10","15","30","27","17","6","2018-07-04T17:30:29.775673"
"2018-07-04T17:30:29.792433","acc","1631","-1371","867","gyro","32","-194","156","quat","10866","-9536","-3000","-7102","2018-07-04T17:30:29.791360"
"2018-07-04T17:30:29.793575","emg","0","-6","-18","-28","-15","-45","-8","1","2018-07-04T17:30:29.792737"
"2018-07-04T17:30:29.793933","emg","-5","-2","1","1","-5","15","-5","-3","2018-07-04T17:30:29.793091"
"2018-07-04T17:30:29.798521","emg","1","1","5","32","8","-10","5","0","2018-07-04T17:30:29.797434"
"2018-07-04T17:30:29.798901","emg","1","-1","-5","-48","-17","35","12","4","2018-07-04T17:30:29.797965"
"2018-07-04T17:30:29.806657","acc","1813","-1018","934","gyro","-607","-530","380","quat","10823","-9623","-2995","-7053","2018-07-04T17:30:29.805709"
"2018-07-04T17:30:29.807573","emg","1","0","3","11","24","20","16","0","2018-07-04T17:30:29.806872"
"2018-07-04T17:30:29.807916","emg","-2","-2","-2","-7","-17","-28","-10","-3","2018-07-04T17:30:29.807181"
"2018-07-04T17:30:29.820980","emg","-2","-2","-2","11","8","-14","-26","-1","2018-07-04T17:30:29.819965"
"2018-07-04T17:30:29.821350","emg","-3","-2","-7","13","-21","2","1","-3","2018-07-04T17:30:29.820465"
