"2018-07-04T17:36:38.847306","emg","4","-1","5","1","1","0","-1","-1","2018-07-04T17:36:38.846018"
"2018-07-04T17:36:38.847914","emg","6","7","-2","-3","-1","-2","-1","0","2018-07-04T17:36:38.846559"
"2018-07-04T17:36:38.854177","acc","1391","-1412","512","gyro","17","-3","-34","quat","12928","-7212","-7017","-216","2018-07-04T17:36:38.853068"
"2018-07-04T17:36:38.863396","emg","-8","4","3","-2","-2","-1","0","1","2018-07-04T17:36:38.861673"
"2018-07-04T17:36:38.863881","emg","0","7","12","2","1","0","0","-1","2018-07-04T17:36:38.862907"
"2018-07-04T17:36:38.872434","emg","-4","2","-8","-1","-2","-1","0","-1","2018-07-04T17:36:38.868539"
"2018-07-04T17:36:38.874458","emg","2","2","-7","-4","0","-1","0","-1","2018-07-04T17:36:38.871283"
"2018-07-04T17:36:38.875441","acc","1374","-1376","515","gyro","31","1","-29","quat","12932","-7205","-7017","-217","2018-07-04T17:36:38.873272"
"2018-07-04T17:36:38.877540","emg","-9","-7","4","1","1","0","-3","-4","2018-07-04T17:36:38.876002"
"2018-07-04T17:36:38.878240","emg","-7","2","-4","1","-2","2","-1","-1","2018-07-04T17:36:38.876984"
"2018-07-04T17:36:38.892086","emg","0","-4","0","-1","-1","-2","-2","-2","2018-07-04T17:36:38.891337"
"2018-07-04T17:36:38.892428","emg","3","2","5","2","0","-2","-2","-1","2018-07-04T17:36:38.891678"
"2018-07-04T17:36:38.893239","acc","1376","-1329","537","gyro","69","-3","10","quat","12940","-7192","-7016","-212","2018-07-04T17:36:38.892787"
"2018-07-04T17:36:38.898517","emg","-4","2","-5","-3","0","-1","-1","0","2018-07-04T17:36:38.897751"
"2018-07-04T17:36:38.898766","emg","2","2","6","-1","-4","-4","0","0","2018-07-04T17:36:38.898108"
"2018-07-04T17:36:38.906269","emg","4","-4","9","6","1","3","-1","1","2018-07-04T17:36:38.905447"
"2018-07-04T17:36:38.906497","emg","-2","-6","-17","-11","-2","-3","-5","-2","2018-07-04T17:36:38.905892"
"2018-07-04T17:36:38.913339","acc","1399","-1287","551","gyro","79","-3","49","quat","12950","-7177","-7013","-203","2018-07-04T17:36:38.912758"
"2018-07-04T17:36:38.921704","emg","-7","7","13","14","1","-2","-2","0","2018-07-04T17:36:38.920778"
"2018-07-04T17:36:38.921986","emg","-4","2","-20","6","1","1","0","-4","2018-07-04T17:36:38.921228"
"2018-07-04T17:36:38.930285","emg","1","0","0","-24","-10","-10","-2","-1","2018-07-04T17:36:38.929168"
"2018-07-04T17:36:38.930658","emg","-4","-7","-7","-12","-12","-15","-7","-6","2018-07-04T17:36:38.929698"
"2018-07-04T17:36:38.931762","acc","1423","-1271","647","gyro","45","-51","132","quat","12958","-7167","-7008","-184","2018-07-04T17:36:38.930938"
"2018-07-04T17:36:38.937078","emg","0","3","-6","-10","3","15","1","-1","2018-07-04T17:36:38.935917"
"2018-07-04T17:36:38.937442","emg","1","4","19","21","-3","-18","7","5","2018-07-04T17:36:38.936450"
"2018-07-04T17:36:38.952728","emg","-5","-6","-21","0","-8","25","-1","-4","2018-07-04T17:36:38.951564"
"2018-07-04T17:36:38.953102","emg","-2","-11","-5","-50","-4","-5","-17","-7","2018-07-04T17:36:38.952092"
"2018-07-04T17:36:38.954199","acc","1558","-1370","827","gyro","-170","-264","337","quat","12943","-7194","-7010","-137","2018-07-04T17:36:38.953382"
"2018-07-04T17:36:38.959265","emg","-4","0","5","14","-28","-71","-8","3","2018-07-04T17:36:38.958135"
"2018-07-04T17:36:38.959628","emg","0","7","12","-21","12","42","9","-2","2018-07-04T17:36:38.958665"
"2018-07-04T17:36:38.967025","emg","-2","-4","-12","-18","22","15","13","3","2018-07-04T17:36:38.965837"
"2018-07-04T17:36:38.967398","emg","7","11","24","30","26","61","24","12","2018-07-04T17:36:38.966380"
"2018-07-04T17:36:38.974436","acc","1757","-1339","704","gyro","-778","-353","461","quat","12865","-7312","-7031","-123","2018-07-04T17:36:38.973368"
"2018-07-04T17:36:38.982146","emg","-1","3","-4","8","8","7","2","0","2018-07-04T17:36:38.981101"
"2018-07-04T17:36:38.982511","emg","0","2","15","19","-19","-41","-5","1","2018-07-04T17:36:38.981599"
"2018-07-04T17:36:38.989739","emg","5","3","11","8","9","7","-8","2","2018-07-04T17:36:38.988744"
"2018-07-04T17:36:38.990326","emg","-3","-3","-22","0","9","10","-5","-7","2018-07-04T17:36:38.989182"
"2018-07-04T17:36:38.991701","acc","1877","-1018","315","gyro","-1179","-294","598","quat","12741","-7496","-7064","-146","2018-07-04T17:36:38.990915"
"2018-07-04T17:36:38.996543","emg","6","12","22","15","21","16","4","7","2018-07-04T17:36:38.995452"
"2018-07-04T17:36:38.996975","emg","5","6","-23","-6","4","-6","6","2","2018-07-04T17:36:38.995904"
"2018-07-04T17:36:39.012612","emg","-12","-29","-13","-5","-18","-30","-15","-12","2018-07-04T17:36:39.011371"
"2018-07-04T17:36:39.013209","emg","-4","2","6","-12","-29","-64","-20","-6","2018-07-04T17:36:39.011901"
"2018-07-04T17:36:39.014495","acc","1645","-1298","223","gyro","-1007","-122","954","quat","12638","-7702","-7028","-101","2018-07-04T17:36:39.013698"
"2018-07-04T17:36:39.019290","emg","-2","-14","-11","-19","-33","16","-6","-6","2018-07-04T17:36:39.018110"
"2018-07-04T17:36:39.019680","emg","-6","17","4","-1","28","39","5","-9","2018-07-04T17:36:39.018642"
"2018-07-04T17:36:39.026964","emg","8","11","14","17","11","20","21","8","2018-07-04T17:36:39.025797"
"2018-07-04T17:36:39.027360","emg","6","14","31","17","13","17","11","11","2018-07-04T17:36:39.026329"
"2018-07-04T17:36:39.034688","acc","1417","-2006","204","gyro","-806","-204","1480","quat","12540","-7950","-6927","73","2018-07-04T17:36:39.033612"
"2018-07-04T17:36:39.042105","emg","2","-28","-18","-8","-19","-21","-5","-7","2018-07-04T17:36:39.040891"
"2018-07-04T17:36:39.042509","emg","-11","-33","-13","-10","-7","-19","-25","-4","2018-07-04T17:36:39.041449"
"2018-07-04T17:36:39.049978","emg","-6","31","-15","-5","-1","0","6","-9","2018-07-04T17:36:39.048827"
"2018-07-04T17:36:39.050567","emg","-3","-19","1","8","-18","-21","-3","1","2018-07-04T17:36:39.049331"
