"2018-07-04T17:41:00.787448","emg","-4","2","1","-11","-7","42","6","-6","2018-07-04T17:41:00.786133"
"2018-07-04T17:41:00.787812","emg","-2","1","-3","24","6","4","-3","-1","2018-07-04T17:41:00.786808"
"2018-07-04T17:41:00.789189","acc","1050","-1602","609","gyro","-1627","-99","342","quat","11955","-6400","-8041","4460","2018-07-04T17:41:00.788286"
"2018-07-04T17:41:00.794088","emg","-3","-3","-6","-4","-12","-41","-4","-1","2018-07-04T17:41:00.792998"
"2018-07-04T17:41:00.794418","emg","2","2","2","-1","15","64","15","3","2018-07-04T17:41:00.793562"
"2018-07-04T17:41:00.801426","emg","1","0","1","-34","-11","-13","0","3","2018-07-04T17:41:00.800460"
"2018-07-04T17:41:00.801888","emg","-1","2","-2","-21","-1","5","3","-1","2018-07-04T17:41:00.800947"
"2018-07-04T17:41:00.803059","acc","1043","-1966","408","gyro","-2118","-121","595","quat","11764","-6721","-8115","4360","2018-07-04T17:41:00.802366"
"2018-07-04T17:41:00.816975","emg","0","-1","0","16","4","-8","-3","-2","2018-07-04T17:41:00.815631"
"2018-07-04T17:41:00.817351","emg","-3","0","-2","10","-5","-8","-5","-2","2018-07-04T17:41:00.816377"
"2018-07-04T17:41:00.824115","emg","-5","-2","-3","-9","-8","-16","-9","-6","2018-07-04T17:41:00.823121"
"2018-07-04T17:41:00.824440","emg","0","2","1","-11","-2","-1","-7","-3","2018-07-04T17:41:00.823637"
"2018-07-04T17:41:00.825475","acc","1102","-2105","189","gyro","-2368","-88","949","quat","11531","-7104","-8167","4277","2018-07-04T17:41:00.824786"
"2018-07-04T17:41:00.830674","emg","-1","-3","0","-6","2","0","2","2","2018-07-04T17:41:00.829769"
"2018-07-04T17:41:00.831092","emg","2","1","-2","2","-2","-2","-2","1","2018-07-04T17:41:00.830200"
"2018-07-04T17:41:00.846827","acc","939","-2225","-45","gyro","-2295","-131","1291","quat","11273","-7504","-8188","4245","2018-07-04T17:41:00.845730"
"2018-07-04T17:41:00.847965","emg","-2","-3","-6","0","-5","-4","-5","-5","2018-07-04T17:41:00.847219"
"2018-07-04T17:41:00.848310","emg","-5","-4","-1","-12","-8","-20","-6","-4","2018-07-04T17:41:00.847539"
"2018-07-04T17:41:00.853648","emg","0","0","-3","-1","-6","-18","-5","-1","2018-07-04T17:41:00.852590"
"2018-07-04T17:41:00.853996","emg","-1","-3","-5","0","-3","24","8","-2","2018-07-04T17:41:00.853062"
"2018-07-04T17:41:00.861383","acc","693","-2270","-165","gyro","-2045","-329","1458","quat","10998","-7874","-8200","4271","2018-07-04T17:41:00.860390"
"2018-07-04T17:41:00.870513","emg","5","2","0","8","24","31","15","6","2018-07-04T17:41:00.867733"
"2018-07-04T17:41:00.871143","emg","2","-1","2","7","10","-5","0","3","2018-07-04T17:41:00.868213"
"2018-07-04T17:41:00.875753","emg","-2","-3","2","-4","-15","-1","-7","-7","2018-07-04T17:41:00.874780"
"2018-07-04T17:41:00.876142","emg","-1","-5","-2","-4","-10","-27","-21","-8","2018-07-04T17:41:00.875251"
"2018-07-04T17:41:00.883873","acc","170","-3119","91","gyro","-747","-432","2026","quat","10792","-8135","-8097","4499","2018-07-04T17:41:00.883093"
"2018-07-04T17:41:00.884891","emg","0","-4","-3","-5","0","-2","6","-1","2018-07-04T17:41:00.884157"
"2018-07-04T17:41:00.885198","emg","0","-6","-6","6","-8","-33","-6","0","2018-07-04T17:41:00.884465"
"2018-07-04T17:41:00.890944","emg","-1","1","6","-4","-4","52","2","-5","2018-07-04T17:41:00.889923"
"2018-07-04T17:41:00.891326","emg","0","-5","-5","-4","8","5","11","4","2018-07-04T17:41:00.890415"
"2018-07-04T17:41:00.907055","acc","893","-3361","38","gyro","1379","-565","2082","quat","10754","-8130","-7906","4918","2018-07-04T17:41:00.905873"
"2018-07-04T17:41:00.908210","emg","1","-2","-1","9","9","11","-1","-1","2018-07-04T17:41:00.907339"
"2018-07-04T17:41:00.908595","emg","0","2","4","1","3","-19","0","-1","2018-07-04T17:41:00.907711"
"2018-07-04T17:41:00.913106","emg","0","-2","2","3","6","-14","2","8","2018-07-04T17:41:00.912242"
"2018-07-04T17:41:00.913413","emg","-3","-7","-12","3","0","24","4","1","2018-07-04T17:41:00.912664"
"2018-07-04T17:41:00.929379","acc","705","-2452","-34","gyro","1748","-632","1983","quat","10740","-8062","-7709","5354","2018-07-04T17:41:00.928354"
"2018-07-04T17:41:00.930347","emg","1","-2","2","3","1","-24","-7","1","2018-07-04T17:41:00.929604"
"2018-07-04T17:41:00.930645","emg","-6","-9","-7","-1","0","6","-4","-5","2018-07-04T17:41:00.929912"
"2018-07-04T17:41:00.936135","emg","-4","-1","3","-3","-1","22","0","-8","2018-07-04T17:41:00.935115"
"2018-07-04T17:41:00.936444","emg","-3","-2","1","6","13","30","8","-4","2018-07-04T17:41:00.935613"
"2018-07-04T17:41:00.944736","acc","637","-2048","19","gyro","1832","-701","2368","quat","10696","-8002","-7475","5841","2018-07-04T17:41:00.943579"
"2018-07-04T17:41:00.945831","emg","0","-3","-1","2","7","0","13","11","2018-07-04T17:41:00.944986"
"2018-07-04T17:41:00.946188","emg","-3","-4","0","5","-11","-15","-4","-5","2018-07-04T17:41:00.945342"
"2018-07-04T17:41:00.950942","emg","-2","-8","-14","-6","-11","-22","-17","-7","2018-07-04T17:41:00.949937"
"2018-07-04T17:41:00.951262","emg","0","-1","3","1","-16","-37","-13","-7","2018-07-04T17:41:00.950426"
"2018-07-04T17:41:00.967030","acc","553","-1865","225","gyro","985","-621","2683","quat","10556","-8061","-7249","6283","2018-07-04T17:41:00.965938"
"2018-07-04T17:41:00.968057","emg","0","-5","-5","-8","-10","14","5","2","2018-07-04T17:41:00.967269"
"2018-07-04T17:41:00.968406","emg","2","2","3","3","29","12","7","5","2018-07-04T17:41:00.967611"
"2018-07-04T17:41:00.974321","emg","2","-1","-1","17","15","33","7","0","2018-07-04T17:41:00.973168"
"2018-07-04T17:41:00.974681","emg","0","2","1","-2","0","13","10","4","2018-07-04T17:41:00.973739"
"2018-07-04T17:41:00.981614","acc","254","-2043","301","gyro","88","-777","2911","quat","10298","-8223","-7072","6690","2018-07-04T17:41:00.980545"
"2018-07-04T17:41:00.989542","emg","-2","-1","-3","-7","-13","-35","-13","-3","2018-07-04T17:41:00.988334"
"2018-07-04T17:41:00.989918","emg","-2","-3","-2","-16","-8","16","-5","-3","2018-07-04T17:41:00.988954"
"2018-07-04T17:41:00.996373","emg","0","1","-1","-1","-2","-36","0","1","2018-07-04T17:41:00.995277"
"2018-07-04T17:41:00.996784","emg","-1","0","2","3","-5","-10","-8","-2","2018-07-04T17:41:00.995792"
"2018-07-04T17:41:01.004786","acc","-31","-2217","176","gyro","-455","-917","3155","quat","9947","-8448","-6919","7089","2018-07-04T17:41:01.003669"
"2018-07-04T17:41:01.005795","emg","-1","2","5","22","9","8","-9","-2","2018-07-04T17:41:01.005006"
"2018-07-04T17:41:01.006147","emg","-2","-3","-8","-29","-5","13","7","1","2018-07-04T17:41:01.005346"
"2018-07-04T17:41:01.011201","emg","-1","0","1","-7","-5","-12","-5","-3","2018-07-04T17:41:01.010004"
"2018-07-04T17:41:01.011608","emg","0","0","-6","-17","-11","-16","3","3","2018-07-04T17:41:01.010548"
"2018-07-04T17:41:01.027139","acc","-271","-2382","119","gyro","-671","-1121","3309","quat","9534","-8681","-6780","7497","2018-07-04T17:41:01.025925"
"2018-07-04T17:41:01.028437","emg","-3","-1","7","13","-4","-5","0","-2","2018-07-04T17:41:01.027595"
"2018-07-04T17:41:01.028881","emg","-1","-1","-6","10","1","18","-5","-4","2018-07-04T17:41:01.027955"
"2018-07-04T17:41:01.042224","emg","-1","-7","-12","-67","-12","-2","17","4","2018-07-04T17:41:01.041146"
"2018-07-04T17:41:01.042600","emg","-1","5","11","20","10","1","3","1","2018-07-04T17:41:01.041717"
"2018-07-04T17:41:01.043891","acc","-393","-2453","138","gyro","-552","-1344","3383","quat","9095","-8875","-6637","7931","2018-07-04T17:41:01.043039"
"2018-07-04T17:41:01.048948","emg","-1","-1","-3","8","17","13","-3","-2","2018-07-04T17:41:01.047838"
"2018-07-04T17:41:01.049311","emg","-2","-1","0","-22","-10","-14","-7","-5","2018-07-04T17:41:01.048357"
"2018-07-04T17:41:01.056233","emg","-2","5","14","35","-2","-12","-7","0","2018-07-04T17:41:01.055096"
"2018-07-04T17:41:01.056643","emg","-1","-2","-5","-9","5","3","-11","-5","2018-07-04T17:41:01.055686"
"2018-07-04T17:41:01.064818","acc","-412","-2552","182","gyro","-35","-1543","3390","quat","8678","-8984","-6459","8407","2018-07-04T17:41:01.063625"
"2018-07-04T17:41:01.065909","emg","3","0","-3","-13","-4","1","14","10","2018-07-04T17:41:01.065068"
"2018-07-04T17:41:01.066257","emg","1","-1","-4","13","-1","2","-1","3","2018-07-04T17:41:01.065473"
"2018-07-04T17:41:01.071113","emg","-1","-1","-2","-6","-21","-3","-9","-8","2018-07-04T17:41:01.069986"
"2018-07-04T17:41:01.071468","emg","-2","2","9","-7","1","15","0","-4","2018-07-04T17:41:01.070552"
"2018-07-04T17:41:01.087111","acc","-393","-2563","303","gyro","489","-1640","3353","quat","8299","-9014","-6238","8911","2018-07-04T17:41:01.085955"
"2018-07-04T17:41:01.088302","emg","-3","-1","-5","4","13","2","3","1","2018-07-04T17:41:01.087357"
"2018-07-04T17:41:01.088805","emg","2","5","11","-9","-7","16","6","2","2018-07-04T17:41:01.087758"
"2018-07-04T17:41:01.094073","emg","-1","-2","-7","2","5","6","3","1","2018-07-04T17:41:01.092967"
"2018-07-04T17:41:01.094453","emg","-1","-4","-5","-7","-14","-26","-11","-2","2018-07-04T17:41:01.093520"
"2018-07-04T17:41:01.100837","acc","-402","-2336","390","gyro","918","-1629","3250","quat","7959","-8983","-5974","9418","2018-07-04T17:41:01.100003"
"2018-07-04T17:41:01.109161","emg","-2","-1","1","-6","-13","-19","-27","-18","2018-07-04T17:41:01.107891"
"2018-07-04T17:41:01.109545","emg","0","-10","-17","16","15","7","19","10","2018-07-04T17:41:01.108471"
"2018-07-04T17:41:01.116044","emg","-1","-3","-14","-15","2","19","8","0","2018-07-04T17:41:01.114947"
"2018-07-04T17:41:01.116403","emg","-1","-4","-1","4","3","9","16","8","2018-07-04T17:41:01.115461"
"2018-07-04T17:41:01.124829","acc","-482","-2119","422","gyro","1163","-1578","3125","quat","7647","-8912","-5685","9910","2018-07-04T17:41:01.123711"
"2018-07-04T17:41:01.125899","emg","-3","3","10","9","-8","-15","-19","-11","2018-07-04T17:41:01.125070"
"2018-07-04T17:41:01.126247","emg","-1","-1","-8","-28","-25","-31","-11","-2","2018-07-04T17:41:01.125418"
"2018-07-04T17:41:01.130947","emg","-2","0","4","0","5","-4","-8","-4","2018-07-04T17:41:01.129940"
"2018-07-04T17:41:01.131259","emg","2","0","-5","2","3","7","6","0","2018-07-04T17:41:01.130424"
"2018-07-04T17:41:01.147786","acc","-632","-1878","435","gyro","1175","-1501","3115","quat","7328","-8836","-5378","10379","2018-07-04T17:41:01.146544"
"2018-07-04T17:41:01.149615","emg","-3","-2","-9","-9","-6","-14","-4","-1","2018-07-04T17:41:01.148610"
"2018-07-04T17:41:01.149986","emg","-3","-2","-5","-26","2","15","-8","-4","2018-07-04T17:41:01.149153"
"2018-07-04T17:41:01.153938","emg","-1","-8","-9","6","3","15","26","8","2018-07-04T17:41:01.152822"
"2018-07-04T17:41:01.154325","emg","-1","5","15","9","4","-9","-7","-2","2018-07-04T17:41:01.153384"
"2018-07-04T17:41:01.161694","acc","-782","-1792","422","gyro","1038","-1510","3101","quat","6984","-8757","-5081","10824","2018-07-04T17:41:01.160561"
"2018-07-04T17:41:01.169014","emg","1","9","20","-3","4","2","-8","-2","2018-07-04T17:41:01.167844"
"2018-07-04T17:41:01.169378","emg","-7","-13","-31","-5","-16","-14","-2","-14","2018-07-04T17:41:01.168414"
"2018-07-04T17:41:01.176726","emg","1","-2","1","5","5","-10","-11","7","2018-07-04T17:41:01.175517"
"2018-07-04T17:41:01.177114","emg","-3","-7","-11","-5","-6","7","4","-4","2018-07-04T17:41:01.176081"
"2018-07-04T17:41:01.184902","acc","-790","-1504","452","gyro","953","-1511","2990","quat","6635","-8665","-4795","11240","2018-07-04T17:41:01.183711"
"2018-07-04T17:41:01.185988","emg","1","-2","0","10","9","19","10","4","2018-07-04T17:41:01.185152"
"2018-07-04T17:41:01.186331","emg","0","6","13","14","9","6","5","2","2018-07-04T17:41:01.185556"
"2018-07-04T17:41:01.191195","emg","-4","-2","-5","-4","-5","-12","-9","-5","2018-07-04T17:41:01.190063"
"2018-07-04T17:41:01.191552","emg","0","-4","-8","0","-7","-9","-1","-3","2018-07-04T17:41:01.190652"
"2018-07-04T17:41:01.207050","acc","-759","-1421","437","gyro","756","-1528","2735","quat","6288","-8561","-4555","11613","2018-07-04T17:41:01.205909"
