"timestamp","acc1","acc2","acc3","gyro1","gyro2","gyro3","orientation1","orientation2","orientation3","orientation4","emg1","emg2","emg3","emg4","emg5","emg6","emg7","emg8"
"18:37:28.959981","1274","-1651","-159","22","0","-7","-458","7743","-9083","11215","0","2","-2","0","-1","-2","1","-1"
"18:37:28.960376","1274","-1651","-159","22","0","-7","-458","7743","-9083","11215","-1","-8","-3","-1","0","-1","-1","-2"
"18:37:28.974586","1274","-1651","-159","22","0","-7","-458","7743","-9083","11215","-1","-2","-3","-1","-2","-1","0","-2"
"18:37:28.974952","1274","-1651","-159","22","0","-7","-458","7743","-9083","11215","0","0","-3","-1","-2","-1","-1","-1"
"18:37:28.982291","1277","-1644","-153","13","2","-13","-458","7743","-9083","11215","-1","1","-3","-1","-1","-1","-1","-1"
"18:37:28.982640","1277","-1644","-153","13","2","-13","-458","7743","-9083","11215","-2","3","-1","-1","-2","-1","-1","0"
"18:37:28.999346","1277","-1644","-153","13","2","-13","-458","7743","-9083","11215","-2","-2","-1","0","-3","0","-2","0"
"18:37:28.999660","1277","-1644","-153","13","2","-13","-458","7743","-9083","11215","-3","-3","-3","-4","-1","-1","-1","-1"
"18:37:29.005789","1284","-1635","-141","18","5","-16","-457","7744","-9080","11216","-2","-3","0","0","0","-1","0","-2"
"18:37:29.006182","1284","-1635","-141","18","5","-16","-457","7744","-9080","11216","1","3","1","0","-1","-1","1","0"
"18:37:29.011964","1284","-1635","-141","18","5","-16","-457","7744","-9080","11216","-1","-1","-3","-2","-1","-3","0","-1"
"18:37:29.012296","1284","-1635","-141","18","5","-16","-457","7744","-9080","11216","-2","0","0","-1","-1","1","-1","-1"
"18:37:29.020150","1284","-1625","-151","10","10","-17","-454","7746","-9079","11216","0","-3","-1","0","-1","-1","1","-2"
"18:37:29.020477","1284","-1625","-151","10","10","-17","-454","7746","-9079","11216","0","1","1","-1","1","1","1","-1"
"18:37:29.034963","1284","-1625","-151","10","10","-17","-454","7746","-9079","11216","-2","2","0","-1","2","-2","-2","-1"
"18:37:29.035290","1284","-1625","-151","10","10","-17","-454","7746","-9079","11216","0","0","-2","-1","-3","1","-1","-2"
"18:37:29.042582","1287","-1636","-134","4","13","-14","-454","7746","-9079","11216","-1","3","-1","-2","-2","-2","-2","-2"
"18:37:29.043052","1287","-1636","-134","4","13","-14","-454","7746","-9079","11216","-3","-10","-2","0","-2","-3","-1","-1"
"18:37:29.051407","1287","-1636","-134","4","13","-14","-454","7746","-9079","11216","0","-1","-2","-1","-2","-2","-1","1"
"18:37:29.051676","1287","-1636","-134","4","13","-14","-454","7746","-9079","11216","-1","1","-2","-1","-1","-2","0","-1"
"18:37:29.065412","1289","-1618","-131","-7","18","-6","-450","7745","-9079","11217","0","-1","0","-1","0","-1","-2","0"
"18:37:29.065816","1289","-1618","-131","-7","18","-6","-450","7745","-9079","11217","1","2","2","0","-1","0","-2","1"
