"timestamp","acc1","acc2","acc3","gyro1","gyro2","gyro3","orientation1","orientation2","orientation3","orientation4","emg1","emg2","emg3","emg4","emg5","emg6","emg7","emg8"
"13:36:28.096028","1378","-812","1112","-19","5","0","-13975","1909","7308","-4011","2","-1","0","-2","1","0","-1","-10"
"13:36:28.096763","1378","-812","1112","-19","5","0","-13975","1909","7308","-4011","-1","1","7","-1","-2","-2","0","-2"
"13:36:28.104125","1378","-812","1112","-19","5","0","-13975","1909","7308","-4011","-1","-3","-6","1","0","-1","1","7"
"13:36:28.104529","1378","-812","1112","-19","5","0","-13975","1909","7308","-4011","2","1","6","3","-4","2","1","0"
"13:36:28.109896","1393","-823","1118","-20","1","2","-13974","1913","7310","-4009","-3","0","-4","-2","2","0","-2","1"
"13:36:28.110239","1393","-823","1118","-20","1","2","-13974","1913","7310","-4009","-3","-2","-1","-1","-3","1","-3","-5"
"13:36:28.124848","1393","-823","1118","-20","1","2","-13974","1913","7310","-4009","2","0","0","-1","0","-3","0","3"
"13:36:28.125204","1393","-823","1118","-20","1","2","-13974","1913","7310","-4009","-1","-1","-2","-2","1","-3","-5","-4"
"13:36:28.132976","1402","-817","1137","-20","1","0","-13974","1915","7311","-4007","0","0","-3","0","-1","0","-1","-3"
"13:36:28.133290","1402","-817","1137","-20","1","0","-13974","1915","7311","-4007","-13","0","-3","-2","0","-1","-2","0"
"13:36:28.142362","1402","-817","1137","-20","1","0","-13974","1915","7311","-4007","1","2","7","-3","1","-1","-3","-2"
"13:36:28.142670","1402","-817","1137","-20","1","0","-13974","1915","7311","-4007","4","0","-4","-1","0","1","2","-4"
"13:36:28.155873","1397","-828","1116","-8","-3","1","-13974","1915","7311","-4007","-8","-1","-1","-3","3","0","-1","3"
"13:36:28.156393","1397","-828","1116","-8","-3","1","-13974","1915","7311","-4007","0","2","2","-2","-1","0","1","-4"
"13:36:28.162432","1397","-828","1116","-8","-3","1","-13974","1915","7311","-4007","-3","0","1","0","-1","0","-1","-3"
"13:36:28.162787","1397","-828","1116","-8","-3","1","-13974","1915","7311","-4007","0","-3","2","1","-1","-1","-3","-3"
"13:36:28.169831","1397","-815","1139","15","0","4","-13974","1914","7311","-4007","4","-4","-5","0","2","-1","1","0"
"13:36:28.170184","1397","-815","1139","15","0","4","-13974","1914","7311","-4007","2","4","4","4","-2","-2","-2","0"
"13:36:28.185394","1397","-815","1139","15","0","4","-13974","1914","7311","-4007","-3","-7","-2","-1","0","-3","-2","-3"
"13:36:28.185733","1397","-815","1139","15","0","4","-13974","1914","7311","-4007","-7","-3","-8","-3","-2","-1","1","0"
"13:36:28.193037","1386","-803","1120","26","2","8","-13974","1910","7310","-4010","4","0","2","0","1","-2","-1","-5"
"13:36:28.193367","1386","-803","1120","26","2","8","-13974","1910","7310","-4010","-1","1","2","-1","-1","-1","0","8"
"13:36:28.202655","1386","-803","1120","26","2","8","-13974","1910","7310","-4010","-5","-2","-2","-1","-2","-2","-4","-22"
"13:36:28.203014","1386","-803","1120","26","2","8","-13974","1910","7310","-4010","0","-6","-5","-1","0","-1","1","23"
"13:36:28.216307","1385","-799","1131","9","2","8","-13974","1909","7310","-4009","-4","0","-1","-3","-2","1","-2","-1"
"13:36:28.216927","1385","-799","1131","9","2","8","-13974","1909","7310","-4009","3","-5","-5","-2","4","0","-1","-2"
"13:36:28.223128","1385","-799","1131","9","2","8","-13974","1909","7310","-4009","1","-1","-2","-1","-2","1","-2","1"
"13:36:28.223524","1385","-799","1131","9","2","8","-13974","1909","7310","-4009","-8","-2","0","-1","-3","-1","-2","-11"
"13:36:28.238745","1391","-819","1104","-8","1","5","-13974","1909","7311","-4009","9","-1","3","0","1","-3","-2","1"
"13:36:28.239239","1391","-819","1104","-8","1","5","-13974","1909","7311","-4009","7","-2","-5","1","-1","-2","1","6"
"13:36:28.245256","1391","-819","1104","-8","1","5","-13974","1909","7311","-4009","-5","3","-11","-1","0","-1","0","1"
"13:36:28.245620","1391","-819","1104","-8","1","5","-13974","1909","7311","-4009","4","0","2","-1","3","2","-1","-9"
"13:36:28.253042","1383","-849","1119","-26","2","-5","-13973","1915","7312","-4007","14","-4","-2","0","0","-2","1","8"
"13:36:28.253374","1383","-849","1119","-26","2","-5","-13973","1915","7312","-4007","-12","-1","-2","-4","-1","1","0","0"
"13:36:28.267887","1383","-849","1119","-26","2","-5","-13973","1915","7312","-4007","11","-4","-5","2","0","-2","0","10"
"13:36:28.268250","1383","-849","1119","-26","2","-5","-13973","1915","7312","-4007","1","-1","1","-1","-1","-1","-2","-25"
"13:36:28.276541","1387","-868","1140","-20","-1","-19","-13973","1920","7313","-4005","-4","0","-1","-1","2","1","-1","-2"
"13:36:28.276972","1387","-868","1140","-20","-1","-19","-13973","1920","7313","-4005","-7","3","0","-2","-2","-2","-3","-1"
"13:36:28.282595","1387","-868","1140","-20","-1","-19","-13973","1920","7313","-4005","2","-3","-5","-2","-4","0","-3","-1"
"13:36:28.282946","1387","-868","1140","-20","-1","-19","-13973","1920","7313","-4005","-7","-4","-3","1","-2","-1","-2","8"
"13:36:28.298921","1387","-861","1127","4","-1","-19","-13973","1921","7314","-4003","-5","1","-2","-2","-2","2","0","-2"
"13:36:28.299282","1387","-861","1127","4","-1","-19","-13973","1921","7314","-4003","-1","-4","-2","0","0","-1","-1","-5"
"13:36:28.305330","1387","-861","1127","4","-1","-19","-13973","1921","7314","-4003","-6","2","-3","-4","1","-2","-1","-7"
"13:36:28.305695","1387","-861","1127","4","-1","-19","-13973","1921","7314","-4003","1","1","-6","-3","-5","0","-3","1"
"13:36:28.312929","1387","-827","1130","21","-5","-18","-13973","1916","7314","-4003","13","1","0","0","0","-1","0","6"
"13:36:28.313243","1387","-827","1130","21","-5","-18","-13973","1916","7314","-4003","5","-2","0","2","0","0","3","7"
"13:36:28.328020","1387","-827","1130","21","-5","-18","-13973","1916","7314","-4003","8","-3","-2","-2","-1","-2","-2","-7"
"13:36:28.328505","1387","-827","1130","21","-5","-18","-13973","1916","7314","-4003","-12","2","2","0","0","-2","2","3"
"13:36:28.336417","1377","-824","1139","22","-18","-17","-13974","1911","7315","-4003","-23","-5","2","-2","-5","1","1","2"
"13:36:28.336787","1377","-824","1139","22","-18","-17","-13974","1911","7315","-4003","-3","-6","-1","2","0","1","-3","4"
"13:36:28.342526","1377","-824","1139","22","-18","-17","-13974","1911","7315","-4003","18","4","3","2","2","1","1","-6"
"13:36:28.342953","1377","-824","1139","22","-18","-17","-13974","1911","7315","-4003","-15","-9","-9","0","2","-1","-2","9"
"13:36:28.361526","1395","-835","1147","28","-24","-29","-13974","1904","7317","-4002","-9","-1","4","-1","-2","-1","-4","-20"
"13:36:28.361891","1395","-835","1147","28","-24","-29","-13974","1904","7317","-4002","5","1","-2","-3","1","-1","2","-1"
"13:36:28.364059","1395","-835","1147","28","-24","-29","-13974","1904","7317","-4002","-22","-4","0","-1","1","1","-3","-3"
"13:36:28.364260","1395","-835","1147","28","-24","-29","-13974","1904","7317","-4002","7","4","0","3","-1","-1","2","4"
"13:36:28.372060","1400","-831","1138","50","-21","-35","-13975","1893","7319","-4001","-3","1","-4","-1","0","-2","-2","14"
"13:36:28.372209","1400","-831","1138","50","-21","-35","-13975","1893","7319","-4001","-3","0","1","-3","3","-2","-2","-19"
"13:36:28.386689","1400","-831","1138","50","-21","-35","-13975","1893","7319","-4001","-1","-3","-5","0","3","0","0","1"
"13:36:28.386921","1400","-831","1138","50","-21","-35","-13975","1893","7319","-4001","1","-1","4","-3","-2","-4","-2","-9"
"13:36:28.395130","1402","-816","1138","36","-22","-38","-13975","1883","7321","-3998","-3","-2","-7","1","-2","0","0","7"
"13:36:28.395304","1402","-816","1138","36","-22","-38","-13975","1883","7321","-3998","4","-3","-1","-2","-4","1","-2","0"
"13:36:28.401955","1402","-816","1138","36","-22","-38","-13975","1883","7321","-3998","1","-1","-4","-3","-3","0","0","6"
