"timestamp","acc1","acc2","acc3","gyro1","gyro2","gyro3","orientation1","orientation2","orientation3","orientation4","emg1","emg2","emg3","emg4","emg5","emg6","emg7","emg8"
"18:21:36.554496","1408","-1372","553","39","-7","-8","13009","-7647","-6182","-1582","0","-1","0","0","-3","-1","-2","0"
"18:21:36.555048","1408","-1372","553","39","-7","-8","13009","-7647","-6182","-1582","-2","1","-1","-1","-1","0","0","-2"
"18:21:36.560845","1408","-1372","553","39","-7","-8","13009","-7647","-6182","-1582","-3","-2","-2","-1","-2","-2","-3","-5"
"18:21:36.561158","1408","-1372","553","39","-7","-8","13009","-7647","-6182","-1582","-3","-2","0","-3","-2","0","-1","-3"
"18:21:36.576901","1415","-1348","545","32","-8","-2","13010","-7643","-6186","-1580","-1","0","-1","-1","-1","0","1","0"
"18:21:36.577215","1415","-1348","545","32","-8","-2","13010","-7643","-6186","-1580","-1","-1","-2","-2","0","-1","-2","0"
"18:21:36.583745","1415","-1348","545","32","-8","-2","13010","-7643","-6186","-1580","-2","-3","1","0","-1","-1","1","0"
"18:21:36.584076","1415","-1348","545","32","-8","-2","13010","-7643","-6186","-1580","-1","-2","-3","0","-1","0","1","-1"
"18:21:36.591543","1389","-1362","551","5","-11","8","13010","-7644","-6186","-1580","-1","-1","-1","-1","-2","-1","-1","0"
"18:21:36.591877","1389","-1362","551","5","-11","8","13010","-7644","-6186","-1580","-1","-1","-1","-1","-2","0","-1","1"
"18:21:36.605869","1389","-1362","551","5","-11","8","13010","-7644","-6186","-1580","1","0","-1","0","1","-3","-2","-1"
"18:21:36.606183","1389","-1362","551","5","-11","8","13010","-7644","-6186","-1580","-1","2","0","5","1","-1","0","-1"
"18:21:36.614137","1387","-1365","564","-9","-17","8","13008","-7646","-6186","-1577","-1","-1","-2","-4","-1","-2","1","-2"
"18:21:36.614455","1387","-1365","564","-9","-17","8","13008","-7646","-6186","-1577","0","0","-1","-3","-1","-2","-2","-4"
"18:21:36.621100","1387","-1365","564","-9","-17","8","13008","-7646","-6186","-1577","-2","0","-1","-8","-1","-2","-2","0"
"18:21:36.621416","1387","-1365","564","-9","-17","8","13008","-7646","-6186","-1577","-1","-3","1","1","-2","-2","-2","-1"
"18:21:36.636876","1395","-1365","549","-10","-21","10","13005","-7650","-6189","-1574","0","-2","3","7","4","2","0","-1"
"18:21:36.637243","1395","-1365","549","-10","-21","10","13005","-7650","-6189","-1574","-1","-3","-1","1","0","2","-3","-1"
"18:21:36.643466","1395","-1365","549","-10","-21","10","13005","-7650","-6189","-1574","0","-2","-4","-4","-1","-2","0","-4"
"18:21:36.643829","1395","-1365","549","-10","-21","10","13005","-7650","-6189","-1574","-1","0","-7","-3","-6","-4","-2","-1"
"18:21:36.651042","1415","-1349","576","-26","-46","31","13001","-7655","-6193","-1568","-1","3","-7","-6","-1","-3","-2","0"
"18:21:36.651406","1415","-1349","576","-26","-46","31","13001","-7655","-6193","-1568","-1","-9","6","10","5","0","1","1"
"18:21:36.666464","1415","-1349","576","-26","-46","31","13001","-7655","-6193","-1568","-1","0","-2","-5","-3","2","0","0"
"18:21:36.666829","1415","-1349","576","-26","-46","31","13001","-7655","-6193","-1568","5","0","-1","0","7","6","4","12"
"18:21:36.674658","1435","-1338","581","-149","-113","54","12983","-7678","-6203","-1564","3","1","-10","-27","-2","2","0","0"
"18:21:36.675035","1435","-1338","581","-149","-113","54","12983","-7678","-6203","-1564","-12","-6","-6","22","-11","-7","-7","-21"
"18:21:36.681342","1435","-1338","581","-149","-113","54","12983","-7678","-6203","-1564","-2","3","1","3","1","-3","0","-1"
"18:21:36.681708","1435","-1338","581","-149","-113","54","12983","-7678","-6203","-1564","-2","-1","2","-11","-3","-6","-1","-5"
"18:21:36.697523","1487","-1319","617","-376","-196","142","12944","-7736","-6215","-1559","-1","-1","2","13","-1","0","0","7"
"18:21:36.697902","1487","-1319","617","-376","-196","142","12944","-7736","-6215","-1559","4","0","-10","-15","-1","-3","0","5"
"18:21:36.703615","1487","-1319","617","-376","-196","142","12944","-7736","-6215","-1559","1","1","4","17","2","3","-3","-3"
"18:21:36.703975","1487","-1319","617","-376","-196","142","12944","-7736","-6215","-1559","-1","6","5","20","14","11","1","1"
"18:21:36.710950","1539","-1447","753","-493","-236","266","12901","-7813","-6212","-1540","2","-4","9","-3","4","-2","-5","-2"
"18:21:36.711311","1539","-1447","753","-493","-236","266","12901","-7813","-6212","-1540","2","6","-20","1","8","0","2","7"
"18:21:36.726282","1539","-1447","753","-493","-236","266","12901","-7813","-6212","-1540","-1","-4","16","-9","-12","-4","2","6"
"18:21:36.726696","1539","-1447","753","-493","-236","266","12901","-7813","-6212","-1540","-4","3","-9","-17","-14","-13","-6","-15"
"18:21:36.734345","1664","-1320","641","-745","53","313","12850","-7920","-6175","-1566","-8","5","3","7","-14","-1","-5","-3"
"18:21:36.734909","1664","-1320","641","-745","53","313","12850","-7920","-6175","-1566","-7","-9","3","-51","-21","-9","-5","-2"
"18:21:36.741409","1664","-1320","641","-745","53","313","12850","-7920","-6175","-1566","3","-12","21","29","33","0","0","3"
"18:21:36.741812","1664","-1320","641","-745","53","313","12850","-7920","-6175","-1566","2","-4","-19","3","10","10","1","5"
"18:21:36.756306","1772","-1494","614","-950","496","493","12809","-8064","-6059","-1618","5","8","1","-21","-14","11","3","-5"
"18:21:36.756834","1772","-1494","614","-950","496","493","12809","-8064","-6059","-1618","-2","13","-3","-18","4","24","6","1"
"18:21:36.763043","1772","-1494","614","-950","496","493","12809","-8064","-6059","-1618","-5","17","-4","10","19","-4","4","3"
"18:21:36.763414","1772","-1494","614","-950","496","493","12809","-8064","-6059","-1618","6","-11","10","15","5","15","-1","-7"
"18:21:36.770558","2076","-1892","631","-1023","852","889","12784","-8242","-5860","-1650","-1","-10","-10","8","-11","-30","-11","-5"
"18:21:36.770922","2076","-1892","631","-1023","852","889","12784","-8242","-5860","-1650","-5","-3","0","8","-60","-42","-15","-5"
"18:21:36.786052","2076","-1892","631","-1023","852","889","12784","-8242","-5860","-1650","3","7","-2","-42","-30","-15","-6","-4"
"18:21:36.786365","2076","-1892","631","-1023","852","889","12784","-8242","-5860","-1650","-8","-1","2","35","16","17","-1","0"
"18:21:36.794458","2055","-1996","674","-699","1234","1569","12821","-8407","-5552","-1602","5","-9","-4","-15","20","45","18","3"
"18:21:36.794775","2055","-1996","674","-699","1234","1569","12821","-8407","-5552","-1602","8","0","8","23","62","16","4","5"
"18:21:36.800996","2055","-1996","674","-699","1234","1569","12821","-8407","-5552","-1602","1","11","-9","-3","1","-31","-20","-7"
"18:21:36.801346","2055","-1996","674","-699","1234","1569","12821","-8407","-5552","-1602","-4","16","6","1","-56","-25","4","0"
"18:21:36.825338","1805","-1862","684","-724","1475","2194","12876","-8608","-5135","-1478","0","-17","-2","3","20","28","8","4"
"18:21:36.825709","1805","-1862","684","-724","1475","2194","12876","-8608","-5135","-1478","-9","-14","9","-4","20","-6","0","3"
"18:21:36.827841","1805","-1862","684","-724","1475","2194","12876","-8608","-5135","-1478","13","4","-7","12","-46","-27","-13","-7"
"18:21:36.828189","1805","-1862","684","-724","1475","2194","12876","-8608","-5135","-1478","-18","19","-10","-16","-27","-8","-1","-7"
"18:21:36.830813","1457","-2132","731","-827","1573","2591","12921","-8838","-4655","-1308","0","-27","19","22","58","53","13","3"
"18:21:36.831168","1457","-2132","731","-827","1573","2591","12921","-8838","-4655","-1308","23","25","2","-17","-1","12","12","5"
"18:21:36.846045","1457","-2132","731","-827","1573","2591","12921","-8838","-4655","-1308","-7","-13","4","21","45","-5","-3","14"
