"timestamp","acc1","acc2","acc3","gyro1","gyro2","gyro3","orientation1","orientation2","orientation3","orientation4","emg1","emg2","emg3","emg4","emg5","emg6","emg7","emg8"
"17:34:37.195904","1392","-1369","428","137","26","10","12671","-8512","-5433","-2430","5","-9","-6","0","-1","0","0","-1"
"17:34:37.196333","1392","-1369","428","137","26","10","12671","-8512","-5433","-2430","26","6","0","-1","-2","-1","-1","1"
"17:34:37.205266","1392","-1369","428","137","26","10","12671","-8512","-5433","-2430","-9","-8","0","1","-3","1","-2","-4"
"17:34:37.205685","1392","-1369","428","137","26","10","12671","-8512","-5433","-2430","1","9","-2","-1","-4","-1","-3","1"
"17:34:37.217808","1391","-1287","430","24","47","19","12673","-8506","-5435","-2437","-1","4","6","1","0","-4","-1","-1"
"17:34:37.218036","1391","-1287","430","24","47","19","12673","-8506","-5435","-2437","-5","0","-23","-3","2","1","1","-1"
"17:34:37.225965","1391","-1287","430","24","47","19","12673","-8506","-5435","-2437","1","-21","-4","-6","-5","-5","-1","0"
"17:34:37.226115","1391","-1287","430","24","47","19","12673","-8506","-5435","-2437","4","3","-3","-4","-5","-1","1","0"
"17:34:37.231957","1394","-1322","444","-145","33","34","12660","-8525","-5431","-2450","2","-4","-6","0","-1","-1","-2","1"
"17:34:37.232086","1394","-1322","444","-145","33","34","12660","-8525","-5431","-2450","-11","-3","-1","-7","0","-2","-2","0"
"17:34:37.247406","1394","-1322","444","-145","33","34","12660","-8525","-5431","-2450","-2","5","-5","8","3","0","0","0"
"17:34:37.247605","1394","-1322","444","-145","33","34","12660","-8525","-5431","-2450","-8","1","6","-1","-1","0","-1","-1"
"17:34:37.254922","1418","-1404","516","-257","-44","63","12636","-8560","-5427","-2456","-4","-16","-15","-5","0","0","-1","-3"
"17:34:37.255105","1418","-1404","516","-257","-44","63","12636","-8560","-5427","-2456","-3","-3","2","8","-1","-1","-1","-3"
"17:34:37.263606","1418","-1404","516","-257","-44","63","12636","-8560","-5427","-2456","4","12","11","10","-1","1","-3","-3"
"17:34:37.263751","1418","-1404","516","-257","-44","63","12636","-8560","-5427","-2456","2","-1","-11","-9","-2","-3","-3","0"
"17:34:37.277712","1465","-1488","601","-310","-127","111","12609","-8604","-5424","-2452","0","-4","-2","3","0","2","1","3"
"17:34:37.278025","1465","-1488","601","-310","-127","111","12609","-8604","-5424","-2452","7","-2","8","24","4","-4","-2","0"
"17:34:37.287664","1465","-1488","601","-310","-127","111","12609","-8604","-5424","-2452","-2","-3","-11","-78","-15","1","-3","-1"
"17:34:37.288018","1465","-1488","601","-310","-127","111","12609","-8604","-5424","-2452","1","8","-1","0","1","-2","-2","-2"
"17:34:37.293444","1515","-1522","581","-315","-134","178","12580","-8652","-5419","-2439","3","-3","-6","-2","-3","-5","-1","0"
"17:34:37.293816","1515","-1522","581","-315","-134","178","12580","-8652","-5419","-2439","-6","1","2","-7","-3","3","-2","-3"
"17:34:37.308620","1515","-1522","581","-315","-134","178","12580","-8652","-5419","-2439","1","1","15","27","4","1","2","0"
"17:34:37.308995","1515","-1522","581","-315","-134","178","12580","-8652","-5419","-2439","0","-2","-4","14","1","-17","-1","-2"
"17:34:37.315985","1572","-1588","582","-203","-140","309","12565","-8694","-5405","-2401","1","4","-5","-41","-7","8","-4","-2"
"17:34:37.316382","1572","-1588","582","-203","-140","309","12565","-8694","-5405","-2401","-4","-6","6","-7","-5","-21","-9","-2"
"17:34:37.325642","1572","-1588","582","-203","-140","309","12565","-8694","-5405","-2401","-4","1","-12","8","1","15","3","0"
"17:34:37.326015","1572","-1588","582","-203","-140","309","12565","-8694","-5405","-2401","1","-1","9","14","8","19","19","7"
"17:34:37.338266","1600","-1454","674","-242","-113","505","12558","-8738","-5372","-2350","1","5","1","-31","3","8","8","3"
"17:34:37.338652","1600","-1454","674","-242","-113","505","12558","-8738","-5372","-2350","-1","0","-10","9","7","3","-11","-2"
"17:34:37.348350","1600","-1454","674","-242","-113","505","12558","-8738","-5372","-2350","0","1","-4","-10","-16","-45","-7","-8"
"17:34:37.348808","1600","-1454","674","-242","-113","505","12558","-8738","-5372","-2350","-4","4","-3","13","4","22","-10","-6"
"17:34:37.353449","1631","-1308","592","-385","-31","646","12540","-8806","-5322","-2304","5","2","12","32","3","16","4","1"
"17:34:37.353791","1631","-1308","592","-385","-31","646","12540","-8806","-5322","-2304","-7","-7","-16","-55","-14","-6","4","-1"
"17:34:37.368046","1631","-1308","592","-385","-31","646","12540","-8806","-5322","-2304","-2","-4","-1","6","-12","-7","-2","0"
"17:34:37.368433","1631","-1308","592","-385","-31","646","12540","-8806","-5322","-2304","2","5","-8","-4","8","-16","-6","0"
"17:34:37.375836","1596","-1411","459","-646","57","895","12501","-8931","-5230","-2243","-2","0","31","23","14","10","4","-3"
"17:34:37.376176","1596","-1411","459","-646","57","895","12501","-8931","-5230","-2243","1","4","10","16","14","29","6","1"
"17:34:37.384866","1596","-1411","459","-646","57","895","12501","-8931","-5230","-2243","-2","2","-6","16","2","-11","0","2"
"17:34:37.385341","1596","-1411","459","-646","57","895","12501","-8931","-5230","-2243","-2","-3","-2","-16","-26","-30","-10","-5"
"17:34:37.398559","1602","-1675","269","-737","73","1243","12450","-9104","-5100","-2132","-1","-4","-2","1","-5","-6","-11","-5"
"17:34:37.398924","1602","-1675","269","-737","73","1243","12450","-9104","-5100","-2132","-1","1","8","12","-12","-30","0","3"
"17:34:37.408079","1602","-1675","269","-737","73","1243","12450","-9104","-5100","-2132","0","2","4","-1","18","53","19","1"
"17:34:37.408428","1602","-1675","269","-737","73","1243","12450","-9104","-5100","-2132","0","-5","0","0","9","9","1","1"
"17:34:37.413429","1505","-2049","123","-688","22","1529","12397","-9303","-4937","-1960","-2","-2","-12","-5","-7","-16","-11","-4"
"17:34:37.413786","1505","-2049","123","-688","22","1529","12397","-9303","-4937","-1960","-5","-9","0","2","-7","-10","-3","-3"
"17:34:37.428542","1505","-2049","123","-688","22","1529","12397","-9303","-4937","-1960","-3","-1","-3","0","-2","-8","-8","-3"
"17:34:37.428918","1505","-2049","123","-688","22","1529","12397","-9303","-4937","-1960","-3","-1","-1","-10","-6","6","-5","-2"
"17:34:37.436001","1351","-2257","129","-221","-57","1792","12403","-9435","-4757","-1720","0","-1","-3","6","-3","-18","4","4"
"17:34:37.436361","1351","-2257","129","-221","-57","1792","12403","-9435","-4757","-1720","1","2","-3","-5","-1","9","-2","-3"
"17:34:37.445535","1351","-2257","129","-221","-57","1792","12403","-9435","-4757","-1720","-1","-2","1","2","3","10","2","2"
"17:34:37.445885","1351","-2257","129","-221","-57","1792","12403","-9435","-4757","-1720","1","-5","1","-3","4","0","9","0"
"17:34:37.458658","1226","-2282","124","338","-99","2120","12464","-9505","-4557","-1402","7","2","-1","2","-3","-9","-6","-1"
"17:34:37.459019","1226","-2282","124","338","-99","2120","12464","-9505","-4557","-1402","-13","3","-1","-4","1","8","8","-2"
"17:34:37.467982","1226","-2282","124","338","-99","2120","12464","-9505","-4557","-1402","1","-4","-7","-1","2","-9","-4","-1"
"17:34:37.468334","1226","-2282","124","338","-99","2120","12464","-9505","-4557","-1402","-3","-1","3","-2","-6","-11","-5","4"
"17:34:37.473680","1180","-2229","159","604","-81","2537","12552","-9552","-4314","-1017","11","3","-4","5","1","15","12","9"
"17:34:37.474042","1180","-2229","159","604","-81","2537","12552","-9552","-4314","-1017","-4","-7","-4","-2","8","7","4","7"
"17:34:37.488229","1180","-2229","159","604","-81","2537","12552","-9552","-4314","-1017","-5","-7","-7","-2","2","-14","-15","-17"
"17:34:37.488629","1180","-2229","159","604","-81","2537","12552","-9552","-4314","-1017","-9","-9","-6","-6","-9","-3","-4","-12"
"17:34:37.495962","1042","-2145","220","583","-11","2929","12634","-9609","-4017","-587","-3","-3","-1","3","-4","0","0","-3"
"17:34:37.496329","1042","-2145","220","583","-11","2929","12634","-9609","-4017","-587","5","2","4","5","-1","-2","-8","-1"
"17:34:37.505469","1042","-2145","220","583","-11","2929","12634","-9609","-4017","-587","-4","3","0","-8","-14","-25","-5","4"
"17:34:37.505820","1042","-2145","220","583","-11","2929","12634","-9609","-4017","-587","4","3","4","2","5","33","5","-1"
"17:34:37.517804","860","-2085","283","421","-60","3161","12686","-9687","-3696","-127","-3","0","-6","-2","8","14","1","-2"
"17:34:37.518132","860","-2085","283","421","-60","3161","12686","-9687","-3696","-127","3","-2","-3","-2","-4","-6","0","-7"
"17:34:37.528123","860","-2085","283","421","-60","3161","12686","-9687","-3696","-127","-11","-4","2","2","1","-1","-2","10"
"17:34:37.528452","860","-2085","283","421","-60","3161","12686","-9687","-3696","-127","-2","2","-5","-5","-10","-18","-1","-1"
"17:34:37.532777","681","-1955","296","153","-112","3290","12692","-9794","-3364","345","19","9","0","2","0","-8","-3","5"
"17:34:37.533091","681","-1955","296","153","-112","3290","12692","-9794","-3364","345","-12","-7","-2","0","-4","2","-3","-1"
"17:34:37.547926","681","-1955","296","153","-112","3290","12692","-9794","-3364","345","2","6","-2","0","4","1","-2","-15"
"17:34:37.548245","681","-1955","296","153","-112","3290","12692","-9794","-3364","345","-4","-6","-3","-2","-5","-6","-8","-18"
"17:34:37.555834","390","-1887","269","-325","-255","3325","12625","-9955","-3042","821","-5","-1","5","1","-8","-7","-3","32"
"17:34:37.556151","390","-1887","269","-325","-255","3325","12625","-9955","-3042","821","5","2","-4","1","11","7","6","1"
"17:34:37.565137","390","-1887","269","-325","-255","3325","12625","-9955","-3042","821","3","-1","1","2","4","20","6","2"
"17:34:37.565443","390","-1887","269","-325","-255","3325","12625","-9955","-3042","821","-1","-1","2","0","3","1","1","0"
"17:34:37.578336","142","-1788","232","-693","-462","3220","12496","-10149","-2758","1293","-6","-1","-2","-10","-12","-18","-14","-17"
"17:34:37.578697","142","-1788","232","-693","-462","3220","12496","-10149","-2758","1293","0","5","6","7","-9","-18","-7","0"
"17:34:37.588038","142","-1788","232","-693","-462","3220","12496","-10149","-2758","1293","-4","-1","-1","10","3","7","-1","1"
"17:34:37.588389","142","-1788","232","-693","-462","3220","12496","-10149","-2758","1293","4","1","-10","-13","8","15","8","4"
"17:34:37.593628","-42","-1849","155","-931","-730","3050","12318","-10354","-2528","1763","-2","-1","0","1","3","11","10","-3"
"17:34:37.593989","-42","-1849","155","-931","-730","3050","12318","-10354","-2528","1763","0","-2","-2","-4","-3","1","3","4"
"17:34:37.608458","-42","-1849","155","-931","-730","3050","12318","-10354","-2528","1763","4","2","0","0","8","2","-4","-3"
"17:34:37.608894","-42","-1849","155","-931","-730","3050","12318","-10354","-2528","1763","-2","-3","3","21","-6","-22","-13","-4"
"17:34:37.616012","-147","-1836","54","-1094","-889","2806","12105","-10559","-2347","2212","-7","-8","-6","-18","-6","-12","-4","-5"
"17:34:37.616371","-147","-1836","54","-1094","-889","2806","12105","-10559","-2347","2212","0","4","5","-14","-2","7","0","-5"
"17:34:37.625621","-147","-1836","54","-1094","-889","2806","12105","-10559","-2347","2212","3","1","7","11","0","7","13","10"
"17:34:37.625974","-147","-1836","54","-1094","-889","2806","12105","-10559","-2347","2212","0","0","2","1","3","2","-2","-4"
"17:34:37.638013","-248","-1988","33","-1020","-1113","2512","11889","-10729","-2225","2648","-2","0","5","6","3","1","-6","3"
"17:34:37.638325","-248","-1988","33","-1020","-1113","2512","11889","-10729","-2225","2648","2","-1","1","6","1","2","5","1"
"17:34:37.648110","-248","-1988","33","-1020","-1113","2512","11889","-10729","-2225","2648","0","-4","2","-12","-6","-7","-2","3"
"17:34:37.648466","-248","-1988","33","-1020","-1113","2512","11889","-10729","-2225","2648","7","1","-11","-11","-10","-9","-12","-10"
"17:34:37.653669","-307","-2030","17","-781","-1304","2259","11692","-10847","-2149","3075","-7","-5","-8","-3","2","-2","1","3"
"17:34:37.654034","-307","-2030","17","-781","-1304","2259","11692","-10847","-2149","3075","-4","4","-2","-1","-3","-5","-9","-1"
"17:34:37.667963","-307","-2030","17","-781","-1304","2259","11692","-10847","-2149","3075","-4","-7","-6","0","-2","-5","-9","-15"
"17:34:37.668313","-307","-2030","17","-781","-1304","2259","11692","-10847","-2149","3075","1","13","14","5","-1","-1","-16","5"
"17:34:37.675801","-314","-2008","73","-366","-1350","2039","11543","-10894","-2090","3486","-1","-4","-8","-2","-1","0","27","13"
"17:34:37.676118","-314","-2008","73","-366","-1350","2039","11543","-10894","-2090","3486","3","-4","-7","0","0","2","6","2"
"17:34:37.690751","-314","-2008","73","-366","-1350","2039","11543","-10894","-2090","3486","4","2","-1","0","-2","-1","7","1"
"17:34:37.691108","-314","-2008","73","-366","-1350","2039","11543","-10894","-2090","3486","-8","-10","-1","-6","-6","-8","-9","-10"
"17:34:37.698603","-287","-1847","145","194","-1309","1748","11466","-10857","-2038","3865","-5","-1","-7","-4","0","5","-9","-12"
"17:34:37.698969","-287","-1847","145","194","-1309","1748","11466","-10857","-2038","3865","-1","2","3","0","2","-1","-4","-16"
"17:34:37.708058","-287","-1847","145","194","-1309","1748","11466","-10857","-2038","3865","-3","-14","-7","-3","-5","-3","-2","21"
"17:34:37.708584","-287","-1847","145","194","-1309","1748","11466","-10857","-2038","3865","1","0","-6","-9","5","7","16","11"
"17:34:37.721094","-248","-1644","196","309","-1349","1316","11417","-10786","-2039","4195","1","3","6","12","0","1","2","1"
"17:34:37.721546","-248","-1644","196","309","-1349","1316","11417","-10786","-2039","4195","1","-2","-7","2","-5","-3","-8","0"
"17:34:37.728718","-248","-1644","196","309","-1349","1316","11417","-10786","-2039","4195","0","-3","-5","-10","-8","-4","-10","-9"
"17:34:37.729081","-248","-1644","196","309","-1349","1316","11417","-10786","-2039","4195","-1","-4","-8","-33","-2","0","-1","7"
"17:34:37.735341","-239","-1494","184","-55","-1413","793","11343","-10742","-2125","4456","-4","2","0","-15","-5","-5","-6","-77"
"17:34:37.735658","-239","-1494","184","-55","-1413","793","11343","-10742","-2125","4456","7","7","11","9","-1","2","11","79"
"17:34:37.750605","-239","-1494","184","-55","-1413","793","11343","-10742","-2125","4456","-7","-1","-3","3","2","-5","-1","-16"
"17:34:37.750919","-239","-1494","184","-55","-1413","793","11343","-10742","-2125","4456","1","-2","-3","4","-4","-3","-26","-12"
"17:34:37.758248","-201","-1528","172","-323","-1495","346","11254","-10714","-2291","4662","9","11","2","5","-6","-6","10","21"
"17:34:37.758559","-201","-1528","172","-323","-1495","346","11254","-10714","-2291","4662","1","-14","-1","-5","3","3","8","-19"
"17:34:37.767735","-201","-1528","172","-323","-1495","346","11254","-10714","-2291","4662","-18","5","1","-6","0","5","0","-3"
"17:34:37.768052","-201","-1528","172","-323","-1495","346","11254","-10714","-2291","4662","9","9","1","6","0","1","5","19"
"17:34:37.781413","-152","-1721","157","-414","-1494","104","11165","-10689","-2494","4828","-3","5","6","5","4","-1","-15","-21"
"17:34:37.781781","-152","-1721","157","-414","-1494","104","11165","-10689","-2494","4828","-13","-10","-15","-3","-7","-8","-7","-15"
"17:34:37.788638","-152","-1721","157","-414","-1494","104","11165","-10689","-2494","4828","16","9","5","13","-2","-4","5","21"
"17:34:37.789001","-152","-1721","157","-414","-1494","104","11165","-10689","-2494","4828","-2","-3","-4","3","3","6","5","-21"
"17:34:37.795216","-171","-1837","197","-364","-1394","-100","11093","-10652","-2704","4960","-12","5","-6","-5","-1","-3","-11","-21"
"17:34:37.795525","-171","-1837","197","-364","-1394","-100","11093","-10652","-2704","4960","-13","-42","-5","1","-1","-1","2","63"
"17:34:37.810525","-171","-1837","197","-364","-1394","-100","11093","-10652","-2704","4960","3","17","0","-12","-1","1","-1","-9"
"17:34:37.810842","-171","-1837","197","-364","-1394","-100","11093","-10652","-2704","4960","-10","0","6","13","-7","-20","-9","-6"
"17:34:37.817707","-201","-2018","301","-258","-1258","-268","11049","-10597","-2908","5060","12","-10","-4","23","5","7","6","5"
"17:34:37.818013","-201","-2018","301","-258","-1258","-268","11049","-10597","-2908","5060","-2","11","-7","-57","-2","11","8","-10"
"17:34:37.827524","-201","-2018","301","-258","-1258","-268","11049","-10597","-2908","5060","-1","-6","7","15","12","9","-2","-49"
"17:34:37.827828","-201","-2018","301","-258","-1258","-268","11049","-10597","-2908","5060","14","12","1","3","2","4","16","36"
"17:34:37.849835","-227","-2125","324","-156","-1114","-458","11028","-10530","-3107","5126","-19","1","5","0","-2","-9","-39","-12"
"17:34:37.850156","-227","-2125","324","-156","-1114","-458","11028","-10530","-3107","5126","13","15","3","21","-4","-6","-4","-20"
"17:34:37.852223","-227","-2125","324","-156","-1114","-458","11028","-10530","-3107","5126","-14","-14","-2","-2","-2","2","-13","-56"
"17:34:37.852558","-227","-2125","324","-156","-1114","-458","11028","-10530","-3107","5126","10","8","5","-7","1","-1","1","7"
"17:34:37.855821","-274","-2334","515","72","-830","-499","11052","-10438","-3258","5168","7","-10","-6","-1","2","5","1","42"
"17:34:37.856149","-274","-2334","515","72","-830","-499","11052","-10438","-3258","5168","-1","10","4","6","2","3","17","2"
"17:34:37.872068","-274","-2334","515","72","-830","-499","11052","-10438","-3258","5168","19","10","-7","-4","-7","-11","-4","0"
"17:34:37.872611","-274","-2334","515","72","-830","-499","11052","-10438","-3258","5168","-26","-25","-6","4","-5","-10","-17","-12"
"17:34:37.877982","-287","-2562","593","279","-539","-389","11104","-10340","-3347","5198","-7","-16","-2","-3","-4","-11","-27","-12"
"17:34:37.878312","-287","-2562","593","279","-539","-389","11104","-10340","-3347","5198","1","15","-2","4","6","8","18","-9"
"17:34:37.887286","-287","-2562","593","279","-539","-389","11104","-10340","-3347","5198","0","7","3","-1","4","9","-7","16"
"17:34:37.887636","-287","-2562","593","279","-539","-389","11104","-10340","-3347","5198","3","0","6","3","-2","0","20","-3"
"17:34:37.901578","-397","-2800","623","595","-373","-177","11179","-10225","-3369","5250","-3","-2","-2","-12","-11","-19","-3","24"
"17:34:37.902082","-397","-2800","623","595","-373","-177","11179","-10225","-3369","5250","3","2","-9","3","3","-8","-12","-22"
"17:34:37.908552","-397","-2800","623","595","-373","-177","11179","-10225","-3369","5250","-9","-28","-5","-8","0","11","-11","16"
"17:34:37.908893","-397","-2800","623","595","-373","-177","11179","-10225","-3369","5250","-4","5","3","5","12","25","23","-1"
"17:34:37.915734","-494","-2994","576","826","-404","201","11247","-10103","-3337","5359","3","-1","3","1","1","9","19","3"
"17:34:37.916075","-494","-2994","576","826","-404","201","11247","-10103","-3337","5359","5","3","-4","-3","-13","-19","-20","-18"
"17:34:37.930322","-494","-2994","576","826","-404","201","11247","-10103","-3337","5359","-3","-1","-3","-4","-12","-24","-3","13"
"17:34:37.930678","-494","-2994","576","826","-404","201","11247","-10103","-3337","5359","-1","-2","1","-2","-2","-5","-3","-8"
"17:34:37.938453","-497","-3094","515","1066","-459","706","11300","-9976","-3250","5536","5","17","0","-4","-1","-5","-4","-3"
"17:34:37.938796","-497","-3094","515","1066","-459","706","11300","-9976","-3250","5536","-1","-2","4","4","4","16","3","-4"
"17:34:37.948151","-497","-3094","515","1066","-459","706","11300","-9976","-3250","5536","-11","-15","2","-1","3","3","-3","-54"
"17:34:37.948538","-497","-3094","515","1066","-459","706","11300","-9976","-3250","5536","-8","1","-1","2","1","5","6","11"
"17:34:37.961651","-516","-3093","479","1444","-469","1175","11357","-9823","-3096","5777","-5","-1","-1","0","0","0","32","21"
"17:34:37.962152","-516","-3093","479","1444","-469","1175","11357","-9823","-3096","5777","-2","3","2","2","-7","-12","-22","14"
"17:34:37.968177","-516","-3093","479","1444","-469","1175","11357","-9823","-3096","5777","-7","-8","-4","-2","-5","-8","20","4"
