"2018-07-03T15:39:09.582026","emg","0","-3","-11","-1","-3","-1","0","-4","2018-07-03T15:39:09.580723"
"2018-07-03T15:39:09.582425","emg","-3","-3","-1","0","1","1","-2","1","2018-07-03T15:39:09.581301"
"2018-07-03T15:39:09.590059","acc","874","-193","1668","gyro","3","-10","1","quat","12027","1891","-3423","10415","2018-07-03T15:39:09.588827"
"2018-07-03T15:39:09.597039","emg","-1","2","-3","-2","0","-2","0","0","2018-07-03T15:39:09.595890"
"2018-07-03T15:39:09.597572","emg","-2","4","8","-2","-2","1","-1","2","2018-07-03T15:39:09.596388"
"2018-07-03T15:39:09.604252","emg","1","-2","-7","0","0","2","-2","2","2018-07-03T15:39:09.603303"
"2018-07-03T15:39:09.604569","emg","-1","-1","-4","-2","-8","-2","-1","-8","2018-07-03T15:39:09.603792"
"2018-07-03T15:39:09.612632","acc","883","-197","1677","gyro","9","-12","1","quat","12027","1891","-3424","10415","2018-07-03T15:39:09.611655"
"2018-07-03T15:39:09.613506","emg","-1","-2","7","2","1","0","0","5","2018-07-03T15:39:09.612837"
"2018-07-03T15:39:09.613808","emg","0","2","5","1","-1","-2","3","-3","2018-07-03T15:39:09.613132"
"2018-07-03T15:39:09.627080","emg","3","-2","1","0","3","-2","-6","1","2018-07-03T15:39:09.626115"
"2018-07-03T15:39:09.627452","emg","-6","-5","-12","0","1","0","7","1","2018-07-03T15:39:09.626586"
"2018-07-03T15:39:09.628389","acc","890","-191","1674","gyro","2","-11","0","quat","12027","1891","-3424","10415","2018-07-03T15:39:09.627854"
"2018-07-03T15:39:09.633231","emg","-3","-5","-9","0","2","-1","-3","-5","2018-07-03T15:39:09.632681"
"2018-07-03T15:39:09.633464","emg","-2","-1","8","-4","-2","-2","-1","0","2018-07-03T15:39:09.632927"
"2018-07-03T15:39:09.641263","emg","3","2","9","-1","-1","-1","-2","-6","2018-07-03T15:39:09.640469"
"2018-07-03T15:39:09.641516","emg","2","-5","-5","-1","1","0","-2","2","2018-07-03T15:39:09.640840"
"2018-07-03T15:39:09.648924","acc","898","-178","1674","gyro","-1","-12","3","quat","12027","1892","-3425","10415","2018-07-03T15:39:09.648182"
"2018-07-03T15:39:09.656371","emg","-2","3","8","-1","-2","1","-1","-4","2018-07-03T15:39:09.655594"
"2018-07-03T15:39:09.656663","emg","-1","-2","-4","0","-4","-1","-1","-1","2018-07-03T15:39:09.655946"
"2018-07-03T15:39:09.663840","emg","-2","-6","-8","-1","0","-1","0","-2","2018-07-03T15:39:09.662976"
"2018-07-03T15:39:09.664188","emg","2","8","4","0","2","2","0","0","2018-07-03T15:39:09.663362"
"2018-07-03T15:39:09.672779","acc","887","-174","1677","gyro","-9","-12","3","quat","12027","1892","-3425","10414","2018-07-03T15:39:09.671658"
"2018-07-03T15:39:09.673931","emg","-3","-3","-8","0","0","-1","1","2","2018-07-03T15:39:09.673163"
"2018-07-03T15:39:09.674274","emg","-2","-1","0","-2","-5","0","-2","-3","2018-07-03T15:39:09.673493"
"2018-07-03T15:39:09.687457","emg","-2","-4","-3","-1","1","-2","-1","-3","2018-07-03T15:39:09.686287"
"2018-07-03T15:39:09.688026","emg","-2","-2","-1","-2","0","-2","0","1","2018-07-03T15:39:09.686802"
"2018-07-03T15:39:09.689311","acc","888","-191","1678","gyro","-1","-12","3","quat","12027","1892","-3426","10414","2018-07-03T15:39:09.688511"
"2018-07-03T15:39:09.694648","emg","2","2","-1","-1","0","-2","-2","-1","2018-07-03T15:39:09.693465"
"2018-07-03T15:39:09.695033","emg","2","-9","-7","1","-2","-2","-1","-1","2018-07-03T15:39:09.693995"
"2018-07-03T15:39:09.702028","emg","-11","2","0","1","-2","-1","0","-1","2018-07-03T15:39:09.700985"
"2018-07-03T15:39:09.702369","emg","-3","3","6","-1","0","-1","0","-1","2018-07-03T15:39:09.701455"
"2018-07-03T15:39:09.709531","acc","890","-182","1686","gyro","13","-19","-2","quat","12026","1898","-3428","10414","2018-07-03T15:39:09.708474"
"2018-07-03T15:39:09.716884","emg","-2","-3","2","-2","-3","-2","-1","0","2018-07-03T15:39:09.715786"
"2018-07-03T15:39:09.717218","emg","0","3","10","-1","0","-3","-1","-1","2018-07-03T15:39:09.716279"
"2018-07-03T15:39:09.724315","emg","1","-2","-4","-2","-1","-2","0","1","2018-07-03T15:39:09.723187"
"2018-07-03T15:39:09.724707","emg","2","-2","-4","1","-3","-4","-5","-2","2018-07-03T15:39:09.723741"
"2018-07-03T15:39:09.732760","acc","892","-169","1672","gyro","0","-21","-2","quat","12025","1903","-3432","10413","2018-07-03T15:39:09.731640"
"2018-07-03T15:39:09.733899","emg","0","2","-3","2","1","3","2","-2","2018-07-03T15:39:09.733145"
"2018-07-03T15:39:09.734249","emg","-3","1","-5","0","3","-3","-2","-1","2018-07-03T15:39:09.733483"
"2018-07-03T15:39:09.747467","emg","1","-5","3","0","-8","-3","0","-2","2018-07-03T15:39:09.746324"
"2018-07-03T15:39:09.747833","emg","-4","5","2","-1","4","-1","0","-1","2018-07-03T15:39:09.746885"
"2018-07-03T15:39:09.748902","acc","901","-170","1676","gyro","-16","-18","6","quat","12023","1906","-3438","10412","2018-07-03T15:39:09.748101"
"2018-07-03T15:39:09.754495","emg","1","3","10","3","5","1","0","-1","2018-07-03T15:39:09.753487"
"2018-07-03T15:39:09.754860","emg","-2","-1","-1","0","-3","1","-1","-1","2018-07-03T15:39:09.753969"
"2018-07-03T15:39:09.762065","emg","4","-5","-12","-12","-4","0","1","0","2018-07-03T15:39:09.760968"
"2018-07-03T15:39:09.762428","emg","-8","0","-3","8","-6","-1","-3","-1","2018-07-03T15:39:09.761489"
"2018-07-03T15:39:09.769069","acc","905","-187","1662","gyro","-25","-10","14","quat","12021","1906","-3445","10412","2018-07-03T15:39:09.768162"
"2018-07-03T15:39:09.776862","emg","-2","-9","-8","-11","-9","-2","-2","-2","2018-07-03T15:39:09.775833"
"2018-07-03T15:39:09.777179","emg","0","5","5","-11","10","-2","-1","-2","2018-07-03T15:39:09.776323"
"2018-07-03T15:39:09.784355","emg","1","0","1","27","-8","-2","-1","-2","2018-07-03T15:39:09.783253"
"2018-07-03T15:39:09.784840","emg","3","-9","-3","-34","-24","-4","-2","2","2018-07-03T15:39:09.783785"
"2018-07-03T15:39:09.792916","acc","895","-172","1722","gyro","3","-12","26","quat","12018","1908","-3446","10415","2018-07-03T15:39:09.791784"
"2018-07-03T15:39:09.793969","emg","-3","3","1","42","0","-5","-3","-3","2018-07-03T15:39:09.793146"
"2018-07-03T15:39:09.794318","emg","-6","-13","-28","-42","32","2","1","0","2018-07-03T15:39:09.793488"
"2018-07-03T15:39:09.807347","emg","2","9","10","-11","-20","6","1","0","2018-07-03T15:39:09.806263"
"2018-07-03T15:39:09.807719","emg","4","11","0","12","31","-4","-1","0","2018-07-03T15:39:09.806768"
"2018-07-03T15:39:09.808814","acc","819","34","2007","gyro","126","-160","89","quat","12006","1945","-3426","10428","2018-07-03T15:39:09.807979"
"2018-07-03T15:39:09.814569","emg","-8","-22","-42","6","-26","2","0","-3","2018-07-03T15:39:09.813453"
"2018-07-03T15:39:09.814936","emg","1","-10","20","-59","-116","-9","-2","-3","2018-07-03T15:39:09.813971"
"2018-07-03T15:39:09.821704","emg","-7","-17","-22","44","92","2","-2","-2","2018-07-03T15:39:09.820561"
"2018-07-03T15:39:09.822062","emg","12","1","11","33","79","18","4","3","2018-07-03T15:39:09.821120"
"2018-07-03T15:39:09.829665","acc","921","283","2076","gyro","41","-435","69","quat","11992","2023","-3439","10425","2018-07-03T15:39:09.828533"
"2018-07-03T15:39:09.837085","emg","4","56","-12","-97","-82","-16","-1","0","2018-07-03T15:39:09.835953"
"2018-07-03T15:39:09.837445","emg","-5","-32","14","96","85","2","0","0","2018-07-03T15:39:09.836471"
"2018-07-03T15:39:09.844448","emg","13","11","-17","-82","28","10","-2","1","2018-07-03T15:39:09.843349"
"2018-07-03T15:39:09.844859","emg","-19","-14","-4","23","8","10","2","0","2018-07-03T15:39:09.843874"
"2018-07-03T15:39:09.852884","acc","1464","205","1678","gyro","-1436","-208","50","quat","12010","1919","-3639","10356","2018-07-03T15:39:09.851774"
"2018-07-03T15:39:09.853880","emg","-4","-19","4","37","-3","2","-1","6","2018-07-03T15:39:09.853101"
"2018-07-03T15:39:09.854230","emg","1","21","-3","-47","-128","-27","-4","-2","2018-07-03T15:39:09.853442"
"2018-07-03T15:39:09.867381","emg","-5","-5","16","-22","49","-12","-9","-6","2018-07-03T15:39:09.866265"
"2018-07-03T15:39:09.867747","emg","8","1","-22","89","12","8","5","5","2018-07-03T15:39:09.866837"
"2018-07-03T15:39:09.875297","acc","1913","-321","1865","gyro","-2507","680","-176","quat","12103","1533","-3842","10239","2018-07-03T15:39:09.874158"
"2018-07-03T15:39:09.876357","emg","-6","-4","27","-80","3","10","4","3","2018-07-03T15:39:09.875525"
"2018-07-03T15:39:09.876744","emg","-5","4","-10","82","-45","4","1","4","2018-07-03T15:39:09.875932"
"2018-07-03T15:39:09.881824","emg","1","11","11","-36","-24","-9","-1","-2","2018-07-03T15:39:09.880569"
"2018-07-03T15:39:09.882204","emg","12","21","16","84","73","-2","-3","-3","2018-07-03T15:39:09.881205"
"2018-07-03T15:39:09.889458","acc","1706","-884","2265","gyro","-1446","1511","317","quat","12138","1164","-3868","10236","2018-07-03T15:39:09.888276"
"2018-07-03T15:39:09.898094","emg","0","-20","8","-100","-52","1","2","0","2018-07-03T15:39:09.895979"
"2018-07-03T15:39:09.898707","emg","-20","6","-41","107","92","-11","-9","-13","2018-07-03T15:39:09.896566"
"2018-07-03T15:39:09.904259","emg","-8","-5","-2","-20","16","-1","3","-2","2018-07-03T15:39:09.903032"
"2018-07-03T15:39:09.904894","emg","-8","-18","-34","-73","18","4","-4","-7","2018-07-03T15:39:09.903603"
"2018-07-03T15:39:09.912822","acc","1260","-799","2256","gyro","-489","2114","561","quat","12165","838","-3656","10313","2018-07-03T15:39:09.911621"
"2018-07-03T15:39:09.913906","emg","5","-13","59","127","60","3","2","1","2018-07-03T15:39:09.913063"
"2018-07-03T15:39:09.914255","emg","26","16","19","-23","111","10","-1","5","2018-07-03T15:39:09.913480"
"2018-07-03T15:39:09.927106","emg","0","-15","19","-41","-128","2","9","7","2018-07-03T15:39:09.925889"
"2018-07-03T15:39:09.927479","emg","-4","-8","-45","32","-80","-35","-8","-3","2018-07-03T15:39:09.926481"
"2018-07-03T15:39:09.935255","acc","831","-573","2162","gyro","-458","2571","952","quat","12159","449","-3375","10439","2018-07-03T15:39:09.934116"
"2018-07-03T15:39:09.936316","emg","4","8","37","-82","79","29","-4","-4","2018-07-03T15:39:09.935484"
"2018-07-03T15:39:09.936711","emg","15","9","-25","-81","-47","-4","-3","3","2018-07-03T15:39:09.935886"
"2018-07-03T15:39:09.942159","emg","4","-25","32","34","36","-10","4","-2","2018-07-03T15:39:09.941032"
"2018-07-03T15:39:09.942518","emg","1","12","-80","-68","42","-23","-7","-1","2018-07-03T15:39:09.941615"
"2018-07-03T15:39:09.949605","acc","468","-565","2205","gyro","-939","3196","1418","quat","12111","-94","-3059","10601","2018-07-03T15:39:09.948424"
"2018-07-03T15:39:09.957128","emg","2","13","54","-24","-24","-17","5","3","2018-07-03T15:39:09.955965"
"2018-07-03T15:39:09.957488","emg","-21","14","50","63","8","23","0","-5","2018-07-03T15:39:09.956548"
"2018-07-03T15:39:09.964496","emg","12","24","-10","-17","-63","-6","-6","4","2018-07-03T15:39:09.963367"
"2018-07-03T15:39:09.964901","emg","11","-4","16","-17","-44","-3","1","0","2018-07-03T15:39:09.963950"
"2018-07-03T15:39:09.972326","acc","74","-669","2093","gyro","-961","3834","1697","quat","12028","-726","-2654","10779","2018-07-03T15:39:09.971259"
"2018-07-03T15:39:09.973472","emg","-9","-5","-71","15","2","12","-2","-9","2018-07-03T15:39:09.972649"
"2018-07-03T15:39:09.973827","emg","-5","-8","7","-28","44","-20","-5","-1","2018-07-03T15:39:09.973036"
"2018-07-03T15:39:09.986191","emg","-10","0","-22","18","15","6","3","0","2018-07-03T15:39:09.985407"
"2018-07-03T15:39:09.986499","emg","13","0","44","-95","-48","11","1","1","2018-07-03T15:39:09.985813"
"2018-07-03T15:39:09.994975","acc","-606","-615","1964","gyro","-659","4290","1800","quat","11918","-1380","-2138","10950","2018-07-03T15:39:09.993968"
"2018-07-03T15:39:09.996678","emg","-38","12","-62","8","19","-17","-9","-9","2018-07-03T15:39:09.995665"
"2018-07-03T15:39:09.997004","emg","-6","-4","55","-59","-48","-3","0","-3","2018-07-03T15:39:09.996179"
"2018-07-03T15:39:10.001980","emg","-11","-11","-25","9","-16","-11","-4","-4","2018-07-03T15:39:10.000898"
"2018-07-03T15:39:10.002370","emg","-10","34","86","-21","23","-6","-5","-3","2018-07-03T15:39:10.001431"
"2018-07-03T15:39:10.009679","acc","-1150","-611","1881","gyro","-55","4607","1845","quat","11784","-1995","-1497","11106","2018-07-03T15:39:10.008545"
"2018-07-03T15:39:10.017071","emg","9","-30","-41","34","-36","15","4","-5","2018-07-03T15:39:10.015814"
"2018-07-03T15:39:10.017363","emg","11","4","-26","16","3","6","4","3","2018-07-03T15:39:10.016368"
"2018-07-03T15:39:10.023284","emg","3","-10","-7","65","40","15","1","-2","2018-07-03T15:39:10.022654"
"2018-07-03T15:39:10.023509","emg","-8","-27","-4","-39","-30","-2","3","2","2018-07-03T15:39:10.022941"
"2018-07-03T15:39:10.031481","acc","-1319","-804","1885","gyro","604","4623","1785","quat","11635","-2524","-775","11229","2018-07-03T15:39:10.030872"
"2018-07-03T15:39:10.032840","emg","-6","0","3","13","1","-14","-5","-2","2018-07-03T15:39:10.032320"
"2018-07-03T15:39:10.033212","emg","12","-6","-26","-17","4","1","1","-1","2018-07-03T15:39:10.032543"
"2018-07-03T15:39:10.045874","emg","-20","-23","-7","9","15","-4","-2","-3","2018-07-03T15:39:10.045525"
