"timestamp","acc1","acc2","acc3","gyro1","gyro2","gyro3","orientation1","orientation2","orientation3","orientation4","emg1","emg2","emg3","emg4","emg5","emg6","emg7","emg8"
"20:51:42.042115","1120","-1685","-729","18","23","12","1522","-9197","9758","-9291","0","-1","1","1","0","-1","0","-2"
"20:51:42.042594","1120","-1685","-729","18","23","12","1522","-9197","9758","-9291","-3","-1","-5","-1","-2","-2","-2","-2"
"20:51:42.050429","1120","-1685","-729","18","23","12","1522","-9197","9758","-9291","0","0","3","2","2","0","-1","-1"
"20:51:42.050732","1120","-1685","-729","18","23","12","1522","-9197","9758","-9291","0","-1","2","-1","0","-2","0","-1"
"20:51:42.056219","1122","-1695","-713","23","33","19","1524","-9190","9758","-9298","-3","-2","-3","-1","-2","-1","-1","-2"
"20:51:42.056538","1122","-1695","-713","23","33","19","1524","-9190","9758","-9298","0","-2","-1","-1","-1","1","0","-2"
"20:51:42.073290","1122","-1695","-713","23","33","19","1524","-9190","9758","-9298","-2","1","-2","-2","-1","-1","0","-1"
"20:51:42.073635","1122","-1695","-713","23","33","19","1524","-9190","9758","-9298","-1","-2","-3","-1","-1","-2","0","1"
"20:51:42.078661","1122","-1694","-693","12","74","52","1524","-9175","9763","-9308","2","1","5","5","0","2","-1","0"
"20:51:42.079016","1122","-1694","-693","12","74","52","1524","-9175","9763","-9308","-2","-4","-3","-3","-4","-5","-6","-5"
"20:51:42.089225","1122","-1694","-693","12","74","52","1524","-9175","9763","-9308","0","0","6","2","-1","1","-1","-3"
"20:51:42.089580","1122","-1694","-693","12","74","52","1524","-9175","9763","-9308","-2","-2","-10","-2","0","0","2","2"
"20:51:42.101608","1106","-1675","-738","-56","121","101","1517","-9153","9782","-9311","-2","-2","-3","0","-1","-1","2","-1"
"20:51:42.102044","1106","-1675","-738","-56","121","101","1517","-9153","9782","-9311","-4","-2","-5","-5","-5","-7","-10","-8"
"20:51:42.110777","1106","-1675","-738","-56","121","101","1517","-9153","9782","-9311","-7","-5","-7","-5","-2","-5","-7","-10"
"20:51:42.111131","1106","-1675","-738","-56","121","101","1517","-9153","9782","-9311","-6","4","10","6","6","4","-9","-46"
"20:51:42.116464","1100","-1722","-586","-353","79","146","1493","-9127","9829","-9290","11","-4","-1","-2","-2","0","13","64"
"20:51:42.116939","1100","-1722","-586","-353","79","146","1493","-9127","9829","-9290","9","7","13","14","9","8","11","14"
"20:51:42.133495","1100","-1722","-586","-353","79","146","1493","-9127","9829","-9290","-3","-4","-6","-5","-4","-5","-4","-1"
"20:51:42.133844","1100","-1722","-586","-353","79","146","1493","-9127","9829","-9290","-1","-3","-5","-8","-7","-5","-6","3"
"20:51:42.138661","1123","-1878","-411","-860","-16","457","1468","-9075","9948","-9217","-11","-1","-7","-3","4","5","-3","-31"
