"2018-03-23T12:00:13.343353","emg","-9","-2","-2","-6","-6","-12","-14","-21","2018-03-23T12:00:13.342041"
"2018-03-23T12:00:13.343867","emg","-5","-3","0","6","6","8","5","-5","2018-03-23T12:00:13.342721"
"2018-03-23T12:00:13.345175","acc","721","626","1680","gyro","-6","-16","5","quat","15706","3052","-2587","2394","2018-03-23T12:00:13.344261"
"2018-03-23T12:00:13.349461","emg","2","2","5","9","3","-2","-6","1","2018-03-23T12:00:13.348465"
"2018-03-23T12:00:13.349777","emg","-3","-7","-3","1","-6","3","14","-4","2018-03-23T12:00:13.349006"
"2018-03-23T12:00:13.356583","emg","0","-1","-2","-3","1","-1","7","7","2018-03-23T12:00:13.355853"
"2018-03-23T12:00:13.356851","emg","11","6","12","-1","-5","1","-6","6","2018-03-23T12:00:13.356199"
"2018-03-23T12:00:13.364651","acc","696","716","1789","gyro","-150","-89","72","quat","15706","3034","-2604","2397","2018-03-23T12:00:13.363687"
"2018-03-23T12:00:13.371749","emg","-11","-18","-31","-16","-4","-5","0","-5","2018-03-23T12:00:13.370960"
"2018-03-23T12:00:13.372022","emg","4","14","21","6","7","0","0","-2","2018-03-23T12:00:13.371377"
"2018-03-23T12:00:13.380670","emg","-4","-10","9","15","8","3","0","4","2018-03-23T12:00:13.379605"
"2018-03-23T12:00:13.381090","emg","-3","0","-7","-25","-8","-4","-3","-3","2018-03-23T12:00:13.380183"
"2018-03-23T12:00:13.382375","acc","1022","768","1847","gyro","-482","-156","190","quat","15706","2965","-2669","2411","2018-03-23T12:00:13.381666"
"2018-03-23T12:00:13.387448","emg","-6","16","30","18","2","-2","-2","1","2018-03-23T12:00:13.386381"
"2018-03-23T12:00:13.387836","emg","-2","-38","-48","-13","-18","-5","-4","-9","2018-03-23T12:00:13.386972"
"2018-03-23T12:00:13.402408","emg","10","29","18","-1","2","-3","-2","9","2018-03-23T12:00:13.401673"
"2018-03-23T12:00:13.402838","emg","-11","-36","-6","-14","1","5","4","-5","2018-03-23T12:00:13.402047"
"2018-03-23T12:00:13.404057","acc","1104","614","1963","gyro","-590","171","-28","quat","15726","2861","-2681","2398","2018-03-23T12:00:13.403461"
"2018-03-23T12:00:13.409482","emg","-4","0","-3","55","28","3","-3","-5","2018-03-23T12:00:13.408524"
"2018-03-23T12:00:13.409923","emg","3","23","41","2","2","1","-3","-1","2018-03-23T12:00:13.409014"
