"timestamp","acc1","acc2","acc3","gyro1","gyro2","gyro3","orientation1","orientation2","orientation3","orientation4","emg1","emg2","emg3","emg4","emg5","emg6","emg7","emg8"
"19:54:45.609751","569","-1402","1277","-9","-11","18","-13725","4934","4805","-5713","0","-1","-1","-1","-1","-2","-1","-4"
"19:54:45.609935","569","-1402","1277","-9","-11","18","-13725","4934","4805","-5713","-3","-3","-2","-3","-4","0","0","2"
"19:54:45.618429","569","-1402","1277","-9","-11","18","-13725","4934","4805","-5713","-2","0","-1","1","-1","-1","-1","-3"
"19:54:45.618511","569","-1402","1277","-9","-11","18","-13725","4934","4805","-5713","-1","-3","0","1","0","-1","-1","-2"
"19:54:45.632382","570","-1400","1297","-11","-12","19","-13723","4935","4806","-5716","-2","0","-6","-1","0","0","-2","-3"
"19:54:45.632510","570","-1400","1297","-11","-12","19","-13723","4935","4806","-5716","1","1","-3","-2","-1","-1","0","0"
"19:54:45.640683","570","-1400","1297","-11","-12","19","-13723","4935","4806","-5716","-1","2","-1","-4","-1","-1","0","1"
"19:54:45.640751","570","-1400","1297","-11","-12","19","-13723","4935","4806","-5716","-4","-4","1","0","0","-1","-3","-8"
"19:54:45.646996","563","-1382","1276","-7","-14","16","-13722","4934","4808","-5718","2","-1","0","0","0","-3","-3","-1"
"19:54:45.647121","563","-1382","1276","-7","-14","16","-13722","4934","4808","-5718","7","1","0","-1","-1","0","0","1"
"19:54:45.662479","563","-1382","1276","-7","-14","16","-13722","4934","4808","-5718","-12","-2","1","3","0","-1","-2","-2"
"19:54:45.662616","563","-1382","1276","-7","-14","16","-13722","4934","4808","-5718","-3","-4","-4","-2","0","0","2","-4"
"19:54:45.669996","577","-1381","1271","-20","-12","18","-13719","4935","4812","-5720","5","2","-1","-1","-2","-3","-2","0"
"19:54:45.670137","577","-1381","1271","-20","-12","18","-13719","4935","4812","-5720","-11","-3","0","0","2","0","0","-1"
"19:54:45.678436","577","-1381","1271","-20","-12","18","-13719","4935","4812","-5720","3","-1","-1","-2","-3","-1","2","-2"
"19:54:45.678531","577","-1381","1271","-20","-12","18","-13719","4935","4812","-5720","-2","0","-2","-1","-1","0","-2","2"
"19:54:45.692992","580","-1387","1268","-31","-10","18","-13716","4939","4816","-5720","-3","-3","-2","-3","-1","-1","-3","-4"
"19:54:45.693260","580","-1387","1268","-31","-10","18","-13716","4939","4816","-5720","-2","-3","2","-3","0","-3","-2","0"
"19:54:45.702637","580","-1387","1268","-31","-10","18","-13716","4939","4816","-5720","0","-1","-1","-2","-1","-4","-4","-3"
"19:54:45.702896","580","-1387","1268","-31","-10","18","-13716","4939","4816","-5720","0","0","-4","0","-1","-3","-2","0"
"19:54:45.707724","578","-1400","1257","-13","-5","21","-13714","4941","4818","-5722","0","-2","1","-1","1","-2","2","0"
"19:54:45.707986","578","-1400","1257","-13","-5","21","-13714","4941","4818","-5722","0","0","-2","0","0","0","1","-3"
"19:54:45.723179","578","-1400","1257","-13","-5","21","-13714","4941","4818","-5722","-4","-3","2","-2","0","-1","-1","-2"
"19:54:45.723451","578","-1400","1257","-13","-5","21","-13714","4941","4818","-5722","1","2","0","0","-2","0","1","1"
"19:54:45.730902","574","-1404","1278","10","-4","17","-13714","4939","4818","-5725","-3","-5","-3","2","1","2","-1","2"
"19:54:45.731177","574","-1404","1278","10","-4","17","-13714","4939","4818","-5725","-2","-3","-2","1","1","-1","-6","-9"
