"timestamp","acc1","acc2","acc3","gyro1","gyro2","gyro3","orientation1","orientation2","orientation3","orientation4","emg1","emg2","emg3","emg4","emg5","emg6","emg7","emg8"
"17:23:55.003408","1391","-1390","516","4","0","-7","8663","-9933","425","-9724","1","-1","3","0","0","-1","-3","-3"
"17:23:55.003783","1391","-1390","516","4","0","-7","8663","-9933","425","-9724","-9","-14","-6","-2","-2","-1","-2","-5"
"17:23:55.012060","1391","-1390","516","4","0","-7","8663","-9933","425","-9724","5","2","-3","-1","-2","0","0","-1"
"17:23:55.012631","1391","-1390","516","4","0","-7","8663","-9933","425","-9724","-6","-10","-1","-2","-2","0","0","0"
"17:23:55.024990","1393","-1385","534","10","2","-17","8663","-9932","425","-9725","10","-7","1","1","0","-1","0","-1"
"17:23:55.025507","1393","-1385","534","10","2","-17","8663","-9932","425","-9725","-12","-4","-2","-1","1","1","-1","-1"
"17:23:55.034863","1393","-1385","534","10","2","-17","8663","-9932","425","-9725","6","-6","3","5","-1","-1","0","1"
"17:23:55.035204","1393","-1385","534","10","2","-17","8663","-9932","425","-9725","22","25","-3","0","-1","-1","-1","-1"
"17:23:55.039148","1396","-1378","530","28","-2","-7","8666","-9930","422","-9725","-36","-1","10","-1","0","-3","-3","-5"
"17:23:55.039654","1396","-1378","530","28","-2","-7","8666","-9930","422","-9725","0","-9","-6","-3","1","-1","0","2"
"17:23:55.054253","1396","-1378","530","28","-2","-7","8666","-9930","422","-9725","-4","-3","-3","-3","-1","0","0","1"
"17:23:55.054741","1396","-1378","530","28","-2","-7","8666","-9930","422","-9725","12","-2","0","1","0","0","-2","-1"
"17:23:55.062206","1389","-1370","519","48","-15","-4","8671","-9928","416","-9722","-10","3","-2","-1","1","-2","-1","0"
"17:23:55.062489","1389","-1370","519","48","-15","-4","8671","-9928","416","-9722","3","4","2","0","0","0","1","0"
"17:23:55.072240","1389","-1370","519","48","-15","-4","8671","-9928","416","-9722","-10","18","2","2","-2","-2","-2","-2"
"17:23:55.072664","1389","-1370","519","48","-15","-4","8671","-9928","416","-9722","-4","-23","-2","1","0","0","-1","-3"
"17:23:55.083357","1404","-1369","523","45","-16","-5","8675","-9926","410","-9721","9","4","-2","0","0","0","-3","-3"
"17:23:55.083492","1404","-1369","523","45","-16","-5","8675","-9926","410","-9721","-19","-20","3","1","-2","2","0","0"
