"timestamp","acc1","acc2","acc3","gyro1","gyro2","gyro3","orientation1","orientation2","orientation3","orientation4","emg1","emg2","emg3","emg4","emg5","emg6","emg7","emg8"
"17:39:31.332661","1351","-1480","432","19","-327","397","12309","-7596","-7479","1816","2","2","3","3","3","3","3","-1"
"17:39:31.332976","1351","-1480","432","19","-327","397","12309","-7596","-7479","1816","4","4","-6","2","2","5","-1","-2"
"17:39:31.348823","1351","-1480","432","19","-327","397","12309","-7596","-7479","1816","-2","-7","4","-8","-6","-4","-4","2"
"17:39:31.349229","1351","-1480","432","19","-327","397","12309","-7596","-7479","1816","-2","-5","3","-5","-11","-6","-2","-5"
"17:39:31.355725","1359","-1576","404","-209","-334","409","12264","-7636","-7498","1871","-2","3","-1","0","5","-3","-2","-3"
"17:39:31.356394","1359","-1576","404","-209","-334","409","12264","-7636","-7498","1871","0","-2","0","0","-1","-1","0","-1"
"17:39:31.363460","1359","-1576","404","-209","-334","409","12264","-7636","-7498","1871","1","9","8","7","5","4","4","5"
"17:39:31.363658","1359","-1576","404","-209","-334","409","12264","-7636","-7498","1871","3","-8","-33","-7","-1","3","-1","1"
"17:39:31.377925","1406","-1692","411","-284","-289","427","12216","-7689","-7510","1919","2","0","-7","-5","-6","-3","-2","-2"
"17:39:31.378138","1406","-1692","411","-284","-289","427","12216","-7689","-7510","1919","-3","-3","15","-3","-6","-6","-5","-2"
"17:39:31.385106","1406","-1692","411","-284","-289","427","12216","-7689","-7510","1919","2","0","0","3","-3","-7","-2","-5"
"17:39:31.385319","1406","-1692","411","-284","-289","427","12216","-7689","-7510","1919","-1","-4","16","3","-1","-15","-6","0"
"17:39:31.392697","1411","-1774","447","-223","-200","519","12180","-7742","-7499","1979","1","-1","-16","-6","3","8","0","2"
"17:39:31.392988","1411","-1774","447","-223","-200","519","12180","-7742","-7499","1979","0","2","-15","-2","2","12","6","-2"
"17:39:31.407895","1411","-1774","447","-223","-200","519","12180","-7742","-7499","1979","2","-2","-1","1","1","4","5","-1"
"17:39:31.408260","1411","-1774","447","-223","-200","519","12180","-7742","-7499","1979","-5","-4","4","-1","-10","-10","-3","-1"
"17:39:31.415538","1389","-1774","558","-121","-144","647","12162","-7786","-7461","2060","-5","1","3","-4","-11","-16","-8","-3"
"17:39:31.415979","1389","-1774","558","-121","-144","647","12162","-7786","-7461","2060","2","-4","-1","-4","-12","-10","-11","-2"
"17:39:31.424876","1389","-1774","558","-121","-144","647","12162","-7786","-7461","2060","0","2","7","8","12","18","10","2"
"17:39:31.425226","1389","-1774","558","-121","-144","647","12162","-7786","-7461","2060","-1","-1","-10","-1","21","17","2","0"
"17:39:31.438689","1394","-1683","611","-118","-82","773","12150","-7833","-7405","2148","3","2","7","5","3","4","5","-1"
"17:39:31.439054","1394","-1683","611","-118","-82","773","12150","-7833","-7405","2148","-2","-4","-10","-7","-11","-9","-1","-3"
"17:39:31.445223","1394","-1683","611","-118","-82","773","12150","-7833","-7405","2148","-1","-1","-10","-9","-29","-23","-10","-2"
"17:39:31.445629","1394","-1683","611","-118","-82","773","12150","-7833","-7405","2148","-1","1","3","10","8","0","-2","3"
"17:39:31.453399","1517","-1801","527","-310","-79","854","12114","-7914","-7355","2226","-1","2","2","4","0","-4","1","-2"
"17:39:31.453779","1517","-1801","527","-310","-79","854","12114","-7914","-7355","2226","-3","-3","8","1","-2","-23","-14","-3"
"17:39:31.468248","1517","-1801","527","-310","-79","854","12114","-7914","-7355","2226","2","2","2","10","29","48","11","4"
"17:39:31.468686","1517","-1801","527","-310","-79","854","12114","-7914","-7355","2226","-2","-2","-13","-25","-25","-32","11","-2"
"17:39:31.475726","1581","-1866","445","-444","72","1143","12067","-8038","-7271","2312","3","1","8","-1","-16","25","-2","1"
"17:39:31.476117","1581","-1866","445","-444","72","1143","12067","-8038","-7271","2312","-4","-7","-8","-2","17","18","0","0"
"17:39:31.485423","1581","-1866","445","-444","72","1143","12067","-8038","-7271","2312","-4","-5","-5","-5","-4","-25","-13","-10"
"17:39:31.485820","1581","-1866","445","-444","72","1143","12067","-8038","-7271","2312","2","1","7","12","7","-8","-11","-1"
"17:39:31.499133","1777","-1995","435","-559","243","1499","12013","-8202","-7146","2409","-3","-3","5","6","0","-24","0","-5"
"17:39:31.499706","1777","-1995","435","-559","243","1499","12013","-8202","-7146","2409","-2","0","4","0","13","12","2","2"
"17:39:31.505810","1777","-1995","435","-559","243","1499","12013","-8202","-7146","2409","1","-2","-2","-8","-28","0","4","1"
"17:39:31.506209","1777","-1995","435","-559","243","1499","12013","-8202","-7146","2409","-2","1","5","-2","-6","-41","-16","-5"
"17:39:31.512459","1741","-1976","549","-332","310","1797","11963","-8381","-6957","2581","14","5","2","-2","-2","58","17","8"
"17:39:31.512850","1741","-1976","549","-332","310","1797","11963","-8381","-6957","2581","-18","3","4","4","7","24","6","-2"
"17:39:31.527773","1741","-1976","549","-332","310","1797","11963","-8381","-6957","2581","-6","-6","-7","-1","44","6","5","2"
"17:39:31.528225","1741","-1976","549","-332","310","1797","11963","-8381","-6957","2581","7","0","1","1","-20","14","5","2"
"17:39:31.535340","1553","-2048","422","-241","295","2094","11906","-8570","-6739","2801","-8","-8","-12","-6","-2","-44","-18","-3"
"17:39:31.535658","1553","-2048","422","-241","295","2094","11906","-8570","-6739","2801","-1","-11","-1","-6","-12","-24","-16","-13"
"17:39:31.545094","1553","-2048","422","-241","295","2094","11906","-8570","-6739","2801","0","-4","-9","-8","-37","-28","-9","11"
"17:39:31.545445","1553","-2048","422","-241","295","2094","11906","-8570","-6739","2801","-5","5","5","-1","12","-11","-11","-9"
"17:39:31.559000","1386","-2304","342","-479","257","2370","11806","-8805","-6502","3042","1","0","2","8","16","42","12","-4"
"17:39:31.559361","1386","-2304","342","-479","257","2370","11806","-8805","-6502","3042","20","18","9","-7","-8","21","18","6"
"17:39:31.565528","1386","-2304","342","-479","257","2370","11806","-8805","-6502","3042","-23","-8","-2","-5","-22","-72","-7","-1"
"17:39:31.565895","1386","-2304","342","-479","257","2370","11806","-8805","-6502","3042","-2","-18","-11","4","-4","48","-5","0"
"17:39:31.573221","1266","-2465","427","-426","331","2545","11703","-9042","-6230","3301","-3","5","-3","-1","34","37","6","2"
"17:39:31.573592","1266","-2465","427","-426","331","2545","11703","-9042","-6230","3301","4","-6","0","10","5","0","11","5"
"17:39:31.588251","1266","-2465","427","-426","331","2545","11703","-9042","-6230","3301","12","11","6","3","3","4","-2","-30"
"17:39:31.588655","1266","-2465","427","-426","331","2545","11703","-9042","-6230","3301","-9","2","-7","-6","-8","-16","-9","18"
"17:39:31.595703","816","-2520","247","-381","351","2729","11587","-9283","-5929","3585","-2","-2","4","-3","-18","-24","-2","12"
"17:39:31.596080","816","-2520","247","-381","351","2729","11587","-9283","-5929","3585","10","2","-4","-2","-34","-23","-8","-5"
"17:39:31.605302","816","-2520","247","-381","351","2729","11587","-9283","-5929","3585","-3","-10","6","-7","25","1","-6","7"
"17:39:31.605646","816","-2520","247","-381","351","2729","11587","-9283","-5929","3585","-4","2","1","5","3","16","0","-21"
"17:39:31.619091","355","-2537","108","-343","227","2998","11440","-9527","-5606","3919","-2","-8","-9","-5","-24","-62","-6","-9"
"17:39:31.619466","355","-2537","108","-343","227","2998","11440","-9527","-5606","3919","-1","8","1","-7","-21","-54","-35","8"
"17:39:31.625711","355","-2537","108","-343","227","2998","11440","-9527","-5606","3919","5","10","7","3","-14","75","8","-12"
"17:39:31.626067","355","-2537","108","-343","227","2998","11440","-9527","-5606","3919","-5","0","-6","5","58","93","42","4"
"17:39:31.632994","58","-2487","2","-3","28","3047","11301","-9716","-5280","4296","18","7","19","17","34","50","33","22"
"17:39:31.633358","58","-2487","2","-3","28","3047","11301","-9716","-5280","4296","-20","10","-16","-4","-6","-30","-6","-29"
"17:39:31.648223","58","-2487","2","-3","28","3047","11301","-9716","-5280","4296","72","-2","1","-4","-17","-57","-29","13"
"17:39:31.648626","58","-2487","2","-3","28","3047","11301","-9716","-5280","4296","-32","-9","-4","-11","-27","-43","-14","-20"
"17:39:31.655556","-381","-2349","-53","144","16","3109","11157","-9880","-4933","4690","-12","-2","-2","-8","-20","-32","-24","-22"
"17:39:31.655922","-381","-2349","-53","144","16","3109","11157","-9880","-4933","4690","-8","-13","-6","3","11","23","33","41"
"17:39:31.665260","-381","-2349","-53","144","16","3109","11157","-9880","-4933","4690","5","8","-3","4","3","11","-3","18"
"17:39:31.665615","-381","-2349","-53","144","16","3109","11157","-9880","-4933","4690","-6","-38","2","-2","-13","-23","1","14"
"17:39:31.678917","-701","-2110","-58","426","55","3325","11020","-10013","-4534","5116","1","19","6","0","-9","-7","-20","-16"
"17:39:31.679288","-701","-2110","-58","426","55","3325","11020","-10013","-4534","5116","-16","-11","-5","-3","18","-6","-11","-7"
"17:39:31.685863","-701","-2110","-58","426","55","3325","11020","-10013","-4534","5116","-16","5","-4","-2","22","46","21","-4"
"17:39:31.686228","-701","-2110","-58","426","55","3325","11020","-10013","-4534","5116","13","7","8","5","17","51","19","26"
"17:39:31.693379","-885","-1760","-293","553","-53","3247","10877","-10111","-4143","5543","-20","-11","-2","-3","-11","-43","-4","17"
"17:39:31.693730","-885","-1760","-293","553","-53","3247","10877","-10111","-4143","5543","10","2","-8","-4","-1","35","-4","-12"
"17:39:31.708332","-885","-1760","-293","553","-53","3247","10877","-10111","-4143","5543","-23","-2","11","0","-12","-43","-12","-5"
"17:39:31.708742","-885","-1760","-293","553","-53","3247","10877","-10111","-4143","5543","-2","-8","4","-4","-19","-35","-18","-26"
"17:39:31.715660","-1051","-1593","-287","568","-228","3053","10726","-10175","-3786","5960","8","0","-4","-5","14","21","7","-15"
"17:39:31.716041","-1051","-1593","-287","568","-228","3053","10726","-10175","-3786","5960","8","8","-3","5","5","-4","8","11"
