"timestamp","acc1","acc2","acc3","gyro1","gyro2","gyro3","orientation1","orientation2","orientation3","orientation4","emg1","emg2","emg3","emg4","emg5","emg6","emg7","emg8"
"17:04:31.611688","211","605","1808","3","2","-4","-9694","-772","2645","12918","-2","-1","-2","-1","-2","0","0","-1"
"17:04:31.612032","211","605","1808","3","2","-4","-9694","-772","2645","12918","-5","-5","-2","0","-3","2","-1","0"
"17:04:31.621069","211","605","1808","3","2","-4","-9694","-772","2645","12918","2","4","2","0","-1","-1","1","-3"
"17:04:31.621356","211","605","1808","3","2","-4","-9694","-772","2645","12918","-2","-5","-3","-2","-1","-2","1","-1"
"17:04:31.625767","200","593","1802","13","-4","-2","-9694","-773","2644","12918","2","0","0","-1","1","-2","-1","2"
"17:04:31.626064","200","593","1802","13","-4","-2","-9694","-773","2644","12918","0","-2","-1","-1","1","-2","0","-1"
"17:04:31.641075","200","593","1802","13","-4","-2","-9694","-773","2644","12918","-3","1","-1","-1","0","0","-2","-1"
"17:04:31.641447","200","593","1802","13","-4","-2","-9694","-773","2644","12918","-1","-4","0","0","0","0","1","2"
"17:04:31.648615","206","596","1816","8","-5","-8","-9694","-773","2644","12918","3","0","-2","-2","-2","-2","-1","-1"
"17:04:31.648947","206","596","1816","8","-5","-8","-9694","-773","2644","12918","2","-2","-4","-3","-1","0","-3","-2"
"17:04:31.658160","206","596","1816","8","-5","-8","-9694","-773","2644","12918","1","-1","-4","-3","-1","-2","-2","-2"
"17:04:31.658473","206","596","1816","8","-5","-8","-9694","-773","2644","12918","-5","-4","-2","-1","-3","-1","-2","-2"
"17:04:31.671479","203","618","1806","22","-4","-5","-9692","-778","2648","12918","-3","-3","-2","0","1","-3","-3","-2"
"17:04:31.671793","203","618","1806","22","-4","-5","-9692","-778","2648","12918","2","1","-1","-1","0","1","-3","-2"
"17:04:31.680858","203","618","1806","22","-4","-5","-9692","-778","2648","12918","-3","-5","0","1","-2","-2","0","-1"
"17:04:31.681218","203","618","1806","22","-4","-5","-9692","-778","2648","12918","-3","-3","-1","-1","-1","-2","-3","-3"
"17:04:31.686496","201","620","1784","20","-6","-4","-9691","-783","2653","12918","-2","-1","-1","-1","-1","0","0","-2"
"17:04:31.686815","201","620","1784","20","-6","-4","-9691","-783","2653","12918","-3","1","3","0","0","-2","0","-3"
"17:04:31.701119","201","620","1784","20","-6","-4","-9691","-783","2653","12918","1","-2","-2","-2","-2","-2","0","2"
"17:04:31.701440","201","620","1784","20","-6","-4","-9691","-783","2653","12918","-2","0","-2","0","0","-2","-1","1"
"17:04:31.708942","215","611","1794","-3","-4","-14","-9691","-783","2653","12918","-5","-4","-1","-2","-3","-2","-1","-1"
"17:04:31.709327","215","611","1794","-3","-4","-14","-9691","-783","2653","12918","4","-6","-2","-2","-1","-2","-1","5"
"17:04:31.718370","215","611","1794","-3","-4","-14","-9691","-783","2653","12918","0","-1","-1","1","-1","-1","-3","-1"
"17:04:31.718734","215","611","1794","-3","-4","-14","-9691","-783","2653","12918","-1","-1","-1","-2","-2","-2","0","-1"
"17:04:31.731570","211","606","1798","13","10","-5","-9691","-784","2653","12918","0","1","-2","0","0","-1","-2","-1"
